"time","tankA.level_m","tankB.level_m","der(tankA.level_m)","der(tankB.level_m)","q_m3s","valve_open_cmd","zeroFlow.y","valveCommand.openCmd","connectingFlow.level_A_m","connectingFlow.level_B_m","connectingFlow.q_m3s","level_A_m","level_B_m","tankA.qIn_m3s","tankA.qOut_m3s","tankB.qIn_m3s","tankB.qOut_m3s","connectingFlow.openCmd"
48.3,0.405219340782438,0.3947806592175619,-0.0005219340782438075,0.0005219340782438075,0.0002609670391219038,1,0,1,0.405219340782438,0.3947806592175619,0.0002609670391219038,0.405219340782438,0.3947806592175619,0,0.0002609670391219038,0.0002609670391219038,0,1
48.45,0.4051393613169896,0.3948606386830103,-0.0005139361316989666,0.0005139361316989666,0.0002569680658494833,1,0,1,0.4051393613169896,0.3948606386830103,0.0002569680658494833,0.4051393613169896,0.3948606386830103,0,0.0002569680658494833,0.0002569680658494833,0,1
48.6,0.4050607270488281,0.3949392729511718,-0.0005060727048828151,0.0005060727048828151,0.0002530363524414075,1,0,1,0.4050607270488281,0.3949392729511718,0.0002530363524414075,0.4050607270488281,0.3949392729511718,0,0.0002530363524414075,0.0002530363524414075,0,1
48.75,0.4049834189483545,0.3950165810516454,-0.0004983418948354524,0.0004983418948354524,0.0002491709474177262,1,0,1,0.4049834189483545,0.3950165810516454,0.0002491709474177262,0.4049834189483545,0.3950165810516454,0,0.0002491709474177262,0.0002491709474177262,0,1
48.9,0.4049074179859701,0.3950925820140298,-0.0004907417985970164,0.0004907417985970164,0.0002453708992985082,1,0,1,0.4049074179859701,0.3950925820140298,0.0002453708992985082,0.4049074179859701,0.3950925820140298,0,0.0002453708992985082,0.0002453708992985082,0,1
49.05,0.4048327051320763,0.3951672948679236,-0.0004832705132076343,0.0004832705132076343,0.0002416352566038171,1,0,1,0.4048327051320763,0.3951672948679236,0.0002416352566038171,0.4048327051320763,0.3951672948679236,0,0.0002416352566038171,0.0002416352566038171,0,1
49.2,0.4047592613570744,0.3952407386429256,-0.0004759261357074385,0.0004759261357074385,0.0002379630678537193,1,0,1,0.4047592613570744,0.3952407386429256,0.0002379630678537193,0.4047592613570744,0.3952407386429256,0,0.0002379630678537193,0.0002379630678537193,0,1
49.35,0.4046870676313653,0.3953129323686346,-0.0004687067631365338,0.0004687067631365338,0.0002343533815682669,1,0,1,0.4046870676313653,0.3953129323686346,0.0002343533815682669,0.4046870676313653,0.3953129323686346,0,0.0002343533815682669,0.0002343533815682669,0,1
49.5,0.4046161049253507,0.3953838950746493,-0.0004616104925350695,0.0004616104925350695,0.0002308052462675347,1,0,1,0.4046161049253507,0.3953838950746493,0.0002308052462675347,0.4046161049253507,0.3953838950746493,0,0.0002308052462675347,0.0002308052462675347,0,1
49.65,0.4045463542094314,0.3954536457905685,-0.0004546354209431447,0.0004546354209431447,0.0002273177104715724,1,0,1,0.4045463542094314,0.3954536457905685,0.0002273177104715724,0.4045463542094314,0.3954536457905685,0,0.0002273177104715724,0.0002273177104715724,0,1
49.8,0.4044777964540091,0.3955222035459908,-0.0004477796454009142,0.0004477796454009142,0.0002238898227004571,1,0,1,0.4044777964540091,0.3955222035459908,0.0002238898227004571,0.4044777964540091,0.3955222035459908,0,0.0002238898227004571,0.0002238898227004571,0,1
49.95,0.4044104126294848,0.3955895873705151,-0.0004410412629484828,0.0004410412629484828,0.0002205206314742414,1,0,1,0.4044104126294848,0.3955895873705151,0.0002205206314742414,0.4044104126294848,0.3955895873705151,0,0.0002205206314742414,0.0002205206314742414,0,1
50.1,0.4043441837062599,0.3956558162937401,-0.0004344183706259886,0.0004344183706259886,0.0002172091853129943,1,0,1,0.4043441837062599,0.3956558162937401,0.0002172091853129943,0.4043441837062599,0.3956558162937401,0,0.0002172091853129943,0.0002172091853129943,0,1
50.25,0.4042790906547354,0.3957209093452645,-0.0004279090654735418,0.0004279090654735418,0.0002139545327367709,1,0,1,0.4042790906547354,0.3957209093452645,0.0002139545327367709,0.4042790906547354,0.3957209093452645,0,0.0002139545327367709,0.0002139545327367709,0,1
50.4,0.4042151144453129,0.395784885554687,-0.0004215114445312918,0.0004215114445312918,0.0002107557222656459,1,0,1,0.4042151144453129,0.395784885554687,0.0002107557222656459,0.4042151144453129,0.395784885554687,0,0.0002107557222656459,0.0002107557222656459,0,1
50.55,0.4041522360483933,0.3958477639516066,-0.0004152236048393376,0.0004152236048393376,0.0002076118024196688,1,0,1,0.4041522360483933,0.3958477639516066,0.0002076118024196688,0.4041522360483933,0.3958477639516066,0,0.0002076118024196688,0.0002076118024196688,0,1
50.7,0.4040904364343783,0.3959095635656216,-0.0004090436434378342,0.0004090436434378342,0.0002045218217189171,1,0,1,0.4040904364343783,0.3959095635656216,0.0002045218217189171,0.4040904364343783,0.3959095635656216,0,0.0002045218217189171,0.0002045218217189171,0,1
50.85,0.4040296965736688,0.3959703034263312,-0.0004029696573668806,0.0004029696573668806,0.0002014848286834403,1,0,1,0.4040296965736688,0.3959703034263312,0.0002014848286834403,0.4040296965736688,0.3959703034263312,0,0.0002014848286834403,0.0002014848286834403,0,1
51,0.4039699974366661,0.3960300025633338,-0.0003969997436666151,0.0003969997436666151,0.0001984998718333075,1,0,1,0.4039699974366661,0.3960300025633338,0.0001984998718333075,0.4039699974366661,0.3960300025633338,0,0.0001984998718333075,0.0001984998718333075,0,1
51.15,0.4039113199937716,0.3960886800062283,-0.0003911319993771645,0.0003911319993771645,0.0001955659996885822,1,0,1,0.4039113199937716,0.3960886800062283,0.0001955659996885822,0.4039113199937716,0.3960886800062283,0,0.0001955659996885822,0.0001955659996885822,0,1
51.3,0.4038536452153864,0.3961463547846135,-0.0003853645215386448,0.0003853645215386448,0.0001926822607693224,1,0,1,0.4038536452153864,0.3961463547846135,0.0001926822607693224,0.4038536452153864,0.3961463547846135,0,0.0001926822607693224,0.0001926822607693224,0,1
51.45,0.4037969540719119,0.396203045928088,-0.000379695407191194,0.000379695407191194,0.000189847703595597,1,0,1,0.4037969540719119,0.396203045928088,0.000189847703595597,0.4037969540719119,0.396203045928088,0,0.000189847703595597,0.000189847703595597,0,1
51.6,0.4037412275337493,0.3962587724662506,-0.0003741227533749336,0.0003741227533749336,0.0001870613766874668,1,0,1,0.4037412275337493,0.3962587724662506,0.0001870613766874668,0.4037412275337493,0.3962587724662506,0,0.0001870613766874668,0.0001870613766874668,0,1
51.75,0.4036864465712998,0.3963135534287001,-0.0003686446571299851,0.0003686446571299851,0.0001843223285649925,1,0,1,0.4036864465712998,0.3963135534287001,0.0001843223285649925,0.4036864465712998,0.3963135534287001,0,0.0001843223285649925,0.0001843223285649925,0,1
51.9,0.4036325921549648,0.3963674078450352,-0.0003632592154964809,0.0003632592154964809,0.0001816296077482405,1,0,1,0.4036325921549648,0.3963674078450352,0.0001816296077482405,0.4036325921549648,0.3963674078450352,0,0.0001816296077482405,0.0001816296077482405,0,1
52.05,0.4035796452551453,0.3964203547448546,-0.0003579645255145369,0.0003579645255145369,0.0001789822627572685,1,0,1,0.4035796452551453,0.3964203547448546,0.0001789822627572685,0.4035796452551453,0.3964203547448546,0,0.0001789822627572685,0.0001789822627572685,0,1
52.2,0.4035275868422429,0.396472413157757,-0.0003527586842242969,0.0003527586842242969,0.0001763793421121485,1,0,1,0.4035275868422429,0.396472413157757,0.0001763793421121485,0.4035275868422429,0.396472413157757,0,0.0001763793421121485,0.0001763793421121485,0,1
52.35,0.4034763978866586,0.3965236021133413,-0.0003476397886658655,0.0003476397886658655,0.0001738198943329328,1,0,1,0.4034763978866586,0.3965236021133413,0.0001738198943329328,0.4034763978866586,0.3965236021133413,0,0.0001738198943329328,0.0001738198943329328,0,1
52.5,0.4034260593587937,0.3965739406412062,-0.0003426059358793754,0.0003426059358793754,0.0001713029679396877,1,0,1,0.4034260593587937,0.3965739406412062,0.0001713029679396877,0.4034260593587937,0.3965739406412062,0,0.0001713029679396877,0.0001713029679396877,0,1
52.65,0.4033765522290496,0.3966234477709504,-0.000337655222904959,0.000337655222904959,0.0001688276114524795,1,0,1,0.4033765522290496,0.3966234477709504,0.0001688276114524795,0.4033765522290496,0.3966234477709504,0,0.0001688276114524795,0.0001688276114524795,0,1
52.8,0.4033278574678273,0.3966721425321726,-0.0003327857467827378,0.0003327857467827378,0.0001663928733913689,1,0,1,0.4033278574678273,0.3966721425321726,0.0001663928733913689,0.4033278574678273,0.3966721425321726,0,0.0001663928733913689,0.0001663928733913689,0,1
52.95,0.4032799560455284,0.3967200439544716,-0.0003279956045528388,0.0003279956045528388,0.0001639978022764194,1,0,1,0.4032799560455284,0.3967200439544716,0.0001639978022764194,0.4032799560455284,0.3967200439544716,0,0.0001639978022764194,0.0001639978022764194,0,1
53.1,0.4032328289325539,0.3967671710674461,-0.0003232828932553889,0.0003232828932553889,0.0001616414466276944,1,0,1,0.4032328289325539,0.3967671710674461,0.0001616414466276944,0.4032328289325539,0.3967671710674461,0,0.0001616414466276944,0.0001616414466276944,0,1
53.25,0.403186457099305,0.3968135429006949,-0.000318645709930504,0.000318645709930504,0.000159322854965252,1,0,1,0.403186457099305,0.3968135429006949,0.000159322854965252,0.403186457099305,0.3968135429006949,0,0.000159322854965252,0.000159322854965252,0,1
53.4,0.4031408215161832,0.3968591784838167,-0.0003140821516183223,0.0003140821516183223,0.0001570410758091612,1,0,1,0.4031408215161832,0.3968591784838167,0.0001570410758091612,0.4031408215161832,0.3968591784838167,0,0.0001570410758091612,0.0001570410758091612,0,1
53.55,0.4030959031535896,0.3969040968464104,-0.0003095903153589596,0.0003095903153589596,0.0001547951576794798,1,0,1,0.4030959031535896,0.3969040968464104,0.0001547951576794798,0.4030959031535896,0.3969040968464104,0,0.0001547951576794798,0.0001547951576794798,0,1
53.7,0.4030516829819255,0.3969483170180744,-0.0003051682981925541,0.0003051682981925541,0.0001525841490962771,1,0,1,0.4030516829819255,0.3969483170180744,0.0001525841490962771,0.4030516829819255,0.3969483170180744,0,0.0001525841490962771,0.0001525841490962771,0,1
53.85,0.4030081419715921,0.3969918580284078,-0.000300814197159216,0.000300814197159216,0.000150407098579608,1,0,1,0.4030081419715921,0.3969918580284078,0.000150407098579608,0.4030081419715921,0.3969918580284078,0,0.000150407098579608,0.000150407098579608,0,1
54,0.4029652610929908,0.3970347389070091,-0.0002965261092990834,0.0002965261092990834,0.0001482630546495417,1,0,1,0.4029652610929908,0.3970347389070091,0.0001482630546495417,0.4029652610929908,0.3970347389070091,0,0.0001482630546495417,0.0001482630546495417,0,1
54.15,0.4029230213165227,0.3970769786834772,-0.0002923021316522778,0.0002923021316522778,0.0001461510658261389,1,0,1,0.4029230213165227,0.3970769786834772,0.0001461510658261389,0.4029230213165227,0.3970769786834772,0,0.0001461510658261389,0.0001461510658261389,0,1
54.3,0.4028826613747586,0.3971173386252413,-0.0002882661374758622,0.0002882661374758622,0.0001441330687379311,1,0,1,0.4028826613747586,0.3971173386252413,0.0001441330687379311,0.4028826613747586,0.3971173386252413,0,0.0001441330687379311,0.0001441330687379311,0,1
54.45,0.4028431704524136,0.3971568295475864,-0.0002843170452413612,0.0002843170452413612,0.0001421585226206806,1,0,1,0.4028431704524136,0.3971568295475864,0.0001421585226206806,0.4028431704524136,0.3971568295475864,0,0.0001421585226206806,0.0001421585226206806,0,1
54.6,0.4028043666074784,0.3971956333925216,-0.0002804366607478403,0.0002804366607478403,0.0001402183303739202,1,0,1,0.4028043666074784,0.3971956333925216,0.0001402183303739202,0.4028043666074784,0.3971956333925216,0,0.0001402183303739202,0.0001402183303739202,0,1
54.75,0.4027662331526258,0.3972337668473742,-0.0002766233152625808,0.0002766233152625808,0.0001383116576312904,1,0,1,0.4027662331526258,0.3972337668473742,0.0001383116576312904,0.4027662331526258,0.3972337668473742,0,0.0001383116576312904,0.0001383116576312904,0,1
54.9,0.4027287534005287,0.3972712465994713,-0.0002728753400528694,0.0002728753400528694,0.0001364376700264347,1,0,1,0.4027287534005287,0.3972712465994713,0.0001364376700264347,0.4027287534005287,0.3972712465994713,0,0.0001364376700264347,0.0001364376700264347,0,1
55.05,0.4026919106638598,0.3973080893361401,-0.000269191066385982,0.000269191066385982,0.000134595533192991,1,0,1,0.4026919106638598,0.3973080893361401,0.000134595533192991,0.4026919106638598,0.3973080893361401,0,0.000134595533192991,0.000134595533192991,0,1
55.2,0.4026556882552918,0.3973443117447081,-0.0002655688255291833,0.0002655688255291833,0.0001327844127645916,1,0,1,0.4026556882552918,0.3973443117447081,0.0001327844127645916,0.4026556882552918,0.3973443117447081,0,0.0001327844127645916,0.0001327844127645916,0,1
55.35,0.4026200694874976,0.3973799305125024,-0.0002620069487497601,0.0002620069487497601,0.00013100347437488,1,0,1,0.4026200694874976,0.3973799305125024,0.00013100347437488,0.4026200694874976,0.3973799305125024,0,0.00013100347437488,0.00013100347437488,0,1
55.5,0.4025850376731499,0.39741496232685,-0.0002585037673149937,0.0002585037673149937,0.0001292518836574969,1,0,1,0.4025850376731499,0.39741496232685,0.0001292518836574969,0.4025850376731499,0.39741496232685,0,0.0001292518836574969,0.0001292518836574969,0,1
55.65,0.4025505761249216,0.3974494238750783,-0.0002550576124921655,0.0002550576124921655,0.0001275288062460828,1,0,1,0.4025505761249216,0.3974494238750783,0.0001275288062460828,0.4025505761249216,0.3974494238750783,0,0.0001275288062460828,0.0001275288062460828,0,1
55.8,0.4025166681554854,0.3974833318445146,-0.0002516668155485402,0.0002516668155485402,0.0001258334077742701,1,0,1,0.4025166681554854,0.3974833318445146,0.0001258334077742701,0.4025166681554854,0.3974833318445146,0,0.0001258334077742701,0.0001258334077742701,0,1
55.95,0.4024832970775141,0.3975167029224859,-0.0002483297077514102,0.0002483297077514102,0.0001241648538757051,1,0,1,0.4024832970775141,0.3975167029224859,0.0001241648538757051,0.4024832970775141,0.3975167029224859,0,0.0001241648538757051,0.0001241648538757051,0,1
56.1,0.4024504462036805,0.3975495537963195,-0.0002450446203680512,0.0002450446203680512,0.0001225223101840256,1,0,1,0.4024504462036805,0.3975495537963195,0.0001225223101840256,0.4024504462036805,0.3975495537963195,0,0.0001225223101840256,0.0001225223101840256,0,1
56.25,0.4024180988466573,0.3975819011533426,-0.0002418098846657335,0.0002418098846657335,0.0001209049423328668,1,0,1,0.4024180988466573,0.3975819011533426,0.0001209049423328668,0.4024180988466573,0.3975819011533426,0,0.0001209049423328668,0.0001209049423328668,0,1
56.4,0.4023862383191173,0.3976137616808826,-0.0002386238319117329,0.0002386238319117329,0.0001193119159558664,1,0,1,0.4023862383191173,0.3976137616808826,0.0001193119159558664,0.4023862383191173,0.3976137616808826,0,0.0001193119159558664,0.0001193119159558664,0,1
56.55,0.4023548479337334,0.3976451520662665,-0.0002354847933733473,0.0002354847933733473,0.0001177423966866736,1,0,1,0.4023548479337334,0.3976451520662665,0.0001177423966866736,0.4023548479337334,0.3976451520662665,0,0.0001177423966866736,0.0001177423966866736,0,1
56.7,0.4023239110031784,0.3976760889968215,-0.0002323911003178469,0.0002323911003178469,0.0001161955501589235,1,0,1,0.4023239110031784,0.3976760889968215,0.0001161955501589235,0.4023239110031784,0.3976760889968215,0,0.0001161955501589235,0.0001161955501589235,0,1
56.85,0.4022934108401249,0.397706589159875,-0.0002293410840124965,0.0002293410840124965,0.0001146705420062483,1,0,1,0.4022934108401249,0.397706589159875,0.0001146705420062483,0.4022934108401249,0.397706589159875,0,0.0001146705420062483,0.0001146705420062483,0,1
57,0.4022633307572458,0.3977366692427541,-0.000226333075724583,0.000226333075724583,0.0001131665378622915,1,0,1,0.4022633307572458,0.3977366692427541,0.0001131665378622915,0.4022633307572458,0.3977366692427541,0,0.0001131665378622915,0.0001131665378622915,0,1
57.15,0.4022336540672139,0.397766345932786,-0.0002233654067213931,0.0002233654067213931,0.0001116827033606965,1,0,1,0.4022336540672139,0.397766345932786,0.0001116827033606965,0.4022336540672139,0.397766345932786,0,0.0001116827033606965,0.0001116827033606965,0,1
57.3,0.4022043640827019,0.3977956359172981,-0.0002204364082701915,0.0002204364082701915,0.0001102182041350958,1,0,1,0.4022043640827019,0.3977956359172981,0.0001102182041350958,0.4022043640827019,0.3977956359172981,0,0.0001102182041350958,0.0001102182041350958,0,1
57.45,0.4021754441163826,0.3978245558836173,-0.0002175444116382652,0.0002175444116382652,0.0001087722058191326,1,0,1,0.4021754441163826,0.3978245558836173,0.0001087722058191326,0.4021754441163826,0.3978245558836173,0,0.0001087722058191326,0.0001087722058191326,0,1
57.6,0.4021468774809289,0.3978531225190711,-0.0002146877480928899,0.0002146877480928899,0.000107343874046445,1,0,1,0.4021468774809289,0.3978531225190711,0.000107343874046445,0.4021468774809289,0.3978531225190711,0,0.000107343874046445,0.000107343874046445,0,1
57.75,0.4021186474890134,0.3978813525109865,-0.000211864748901347,0.000211864748901347,0.0001059323744506735,1,0,1,0.4021186474890134,0.3978813525109865,0.0001059323744506735,0.4021186474890134,0.3978813525109865,0,0.0001059323744506735,0.0001059323744506735,0,1
57.9,0.402090737453309,0.3979092625466909,-0.0002090737453309066,0.0002090737453309066,0.0001045368726654533,1,0,1,0.402090737453309,0.3979092625466909,0.0001045368726654533,0.402090737453309,0.3979092625466909,0,0.0001045368726654533,0.0001045368726654533,0,1
