"time","tank1.level","tank2.level","der(tank1.level)","der(tank2.level)","PLC_101.waitElapsed","shutCmd.combiTimeTable.y[1]","startCmd.combiTimeTable.y[1]","stopCmd.combiTimeTable.y[1]","tank1.qOut","tank2.qOut","valve1.flowOut","valve1_open","valve2.flowOut","valve2_open","valve3.flowOut","valve3_open","PLC_101.remainingWait","PLC_101.tEnter","PLC_101.mode","PLC_101.resumeMode","controller_state","PLC_101.shutPulse","PLC_101.shutSample","PLC_101.startPulse","PLC_101.startSample","PLC_101.stopPulse","PLC_101.stopSample","PLC_101.valve1Cmd","PLC_101.valve2Cmd","PLC_101.valve3Cmd","shutCmd.y","startCmd.y","stopCmd.y","PLC_101.tank1Level","PLC_101.tank2Level","shutCmd.realToBoolean.u","startCmd.realToBoolean.u","stopCmd.realToBoolean.u","tank1.inflow","tank1.levelOut","tank1.outflowCmd","tank1_level_m","tank2.inflow","tank2.levelOut","tank2.outflowCmd","tank2_level_m","PLC_101.controller_state","PLC_101.shutButton","PLC_101.startButton","PLC_101.stopButton","shutCmd.realToBoolean.y","startCmd.realToBoolean.y","stopCmd.realToBoolean.y","valve1.openCmd","valve2.openCmd","valve3.openCmd"
687.6,0.1099999988150236,0.04999999989499899,0,0,57.59999978553117,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
687.6000000000878,0.1099999988150236,0.04999999989499899,0,0,57.59999978561893,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
687.6000000000878,0.1099999988150236,0.04999999989499899,0,0,57.59999978561893,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
687.7000000000878,0.1099999988150236,0.04999999989499899,0,0,57.69999978561896,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
687.7000000000878,0.1099999988150236,0.04999999989499899,0,0,57.69999978561896,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
687.8000000000878,0.1099999988150236,0.04999999989499899,0,0,57.79999978561898,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
687.8000000000878,0.1099999988150236,0.04999999989499899,0,0,57.79999978561898,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
687.9000000000879,0.1099999988150236,0.04999999989499899,0,0,57.899999785619,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
687.9000000000879,0.1099999988150236,0.04999999989499899,0,0,57.899999785619,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
688.0000000000879,0.1099999988150236,0.04999999989499899,0,0,57.99999978561902,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
688.0000000000879,0.1099999988150236,0.04999999989499899,0,0,57.99999978561902,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
688.1000000000879,0.1099999988150236,0.04999999989499899,0,0,58.09999978561905,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
688.1000000000879,0.1099999988150236,0.04999999989499899,0,0,58.09999978561905,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
688.2000000000879,0.1099999988150236,0.04999999989499899,0,0,58.19999978561907,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
688.2000000000879,0.1099999988150236,0.04999999989499899,0,0,58.19999978561907,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
688.3000000000879,0.1099999988150236,0.04999999989499899,0,0,58.29999978561909,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
688.3000000000879,0.1099999988150236,0.04999999989499899,0,0,58.29999978561909,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
688.400000000088,0.1099999988150236,0.04999999989499899,0,0,58.39999978561912,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
688.400000000088,0.1099999988150236,0.04999999989499899,0,0,58.39999978561912,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
688.5,0.1099999988150236,0.04999999989499899,0,0,58.49999978553114,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
688.500000000088,0.1099999988150236,0.04999999989499899,0,0,58.49999978561914,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
688.500000000088,0.1099999988150236,0.04999999989499899,0,0,58.49999978561914,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
688.600000000088,0.1099999988150236,0.04999999989499899,0,0,58.59999978561916,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
688.600000000088,0.1099999988150236,0.04999999989499899,0,0,58.59999978561916,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
688.700000000088,0.1099999988150236,0.04999999989499899,0,0,58.69999978561918,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
688.700000000088,0.1099999988150236,0.04999999989499899,0,0,58.69999978561918,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
688.8000000000881,0.1099999988150236,0.04999999989499899,0,0,58.79999978561921,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
688.8000000000881,0.1099999988150236,0.04999999989499899,0,0,58.79999978561921,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
688.9000000000881,0.1099999988150236,0.04999999989499899,0,0,58.89999978561923,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
688.9000000000881,0.1099999988150236,0.04999999989499899,0,0,58.89999978561923,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
689.0000000000881,0.1099999988150236,0.04999999989499899,0,0,58.99999978561925,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
689.0000000000881,0.1099999988150236,0.04999999989499899,0,0,58.99999978561925,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
689.1000000000881,0.1099999988150236,0.04999999989499899,0,0,59.09999978561927,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
689.1000000000881,0.1099999988150236,0.04999999989499899,0,0,59.09999978561927,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
689.2000000000882,0.1099999988150236,0.04999999989499899,0,0,59.1999997856193,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
689.2000000000882,0.1099999988150236,0.04999999989499899,0,0,59.1999997856193,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
689.3000000000882,0.1099999988150236,0.04999999989499899,0,0,59.29999978561932,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
689.3000000000882,0.1099999988150236,0.04999999989499899,0,0,59.29999978561932,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
689.4,0.1099999988150236,0.04999999989499899,0,0,59.39999978553112,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
689.4000000000882,0.1099999988150236,0.04999999989499899,0,0,59.39999978561934,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
689.4000000000882,0.1099999988150236,0.04999999989499899,0,0,59.39999978561934,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
689.5000000000882,0.1099999988150236,0.04999999989499899,0,0,59.49999978561937,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
689.5000000000882,0.1099999988150236,0.04999999989499899,0,0,59.49999978561937,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
689.6000000000882,0.1099999988150236,0.04999999989499899,0,0,59.59999978561939,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
689.6000000000882,0.1099999988150236,0.04999999989499899,0,0,59.59999978561939,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
689.7000000000883,0.1099999988150236,0.04999999989499899,0,0,59.69999978561941,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
689.7000000000883,0.1099999988150236,0.04999999989499899,0,0,59.69999978561941,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
689.8000000000883,0.1099999988150236,0.04999999989499899,0,0,59.79999978561943,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
689.8000000000883,0.1099999988150236,0.04999999989499899,0,0,59.79999978561943,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
689.9000000000883,0.1099999988150236,0.04999999989499899,0,0,59.89999978561946,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
689.9000000000883,0.1099999988150236,0.04999999989499899,0,0,59.89999978561946,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
690.0000000000883,0.1099999988150236,0.04999999989499899,0,0,59.99999978561948,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
690.0000000000883,0.1099999988150236,0.04999999989499899,0,0,59.99999978561948,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
690.1000000000884,0.1099999988150236,0.04999999989499899,0,0,60.0999997856195,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
690.1000000000884,0.1099999988150236,0.04999999989499899,0,0,60.0999997856195,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
690.2000000000884,0.1099999988150236,0.04999999989499899,0,0,60.19999978561953,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
690.2000000000884,0.1099999988150236,0.04999999989499899,0,0,60.19999978561953,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
690.3,0.1099999988150236,0.04999999989499899,0,0,60.2999997855311,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
690.3000000000884,0.1099999988150236,0.04999999989499899,0,0,60.29999978561955,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
690.3000000000884,0.1099999988150236,0.04999999989499899,0,0,60.29999978561955,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
690.4000000000884,0.1099999988150236,0.04999999989499899,0,0,60.39999978561957,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
690.4000000000884,0.1099999988150236,0.04999999989499899,0,0,60.39999978561957,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
690.5000000000884,0.1099999988150236,0.04999999989499899,0,0,60.49999978561959,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
690.5000000000884,0.1099999988150236,0.04999999989499899,0,0,60.49999978561959,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
690.6000000000885,0.1099999988150236,0.04999999989499899,0,0,60.59999978561962,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
690.6000000000885,0.1099999988150236,0.04999999989499899,0,0,60.59999978561962,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
690.7000000000885,0.1099999988150236,0.04999999989499899,0,0,60.69999978561964,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
690.7000000000885,0.1099999988150236,0.04999999989499899,0,0,60.69999978561964,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
690.8000000000885,0.1099999988150236,0.04999999989499899,0,0,60.79999978561966,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
690.8000000000885,0.1099999988150236,0.04999999989499899,0,0,60.79999978561966,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
690.9000000000885,0.1099999988150236,0.04999999989499899,0,0,60.89999978561968,0,0,0,0,0,0,0,0,0,0,0,0,630.0000002144689,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1099999988150236,0.04999999989499899,0,0,0,0,0.1099999988150236,0,0.1099999988150236,0,0.04999999989499899,0,0.04999999989499899,8,0,0,0,0,0,0,0,0,0
