"time","capacitor.v","inductor.i","der(capacitor.v)","der(inductor.i)","ground.p.i","ground.p.v","idealSwitch.LossPower","idealSwitch.T_heatPort","idealSwitch.v","inductor.v","resistor.LossPower","resistor.R_actual","resistor.n.v","resistor.v","switch_closed","idealSwitch.control","capacitor.i","capacitor.n.i","capacitor.n.v","capacitor.p.i","capacitor.p.v","capacitor_voltage_V","idealSwitch.i","idealSwitch.n.i","idealSwitch.n.v","idealSwitch.p.i","idealSwitch.p.v","inductor.n.i","inductor.n.v","inductor.p.i","inductor.p.v","loop_current_A","resistor.i","resistor.n.i","resistor.p.i","resistor.p.v","scheduledSwitch.closed"
121.35,-7.155909628956997e-05,-3.737806212099496e-05,-3.737806212099496e-05,7.903474609183109e-05,0,0,1.397119527920958e-15,293.15,-3.737806212099496e-11,7.903474609183109e-05,2.794239055841916e-10,0.2,7.475649802261113e-06,-7.475612424198992e-06,1,1,-3.737806212099496e-05,3.737806212099496e-05,0,-3.737806212099496e-05,-7.155909628956997e-05,-7.155909628956997e-05,-3.737806212099496e-05,3.737806212099496e-05,3.737806212099496e-11,-3.737806212099496e-05,0,3.737806212099496e-05,-7.155909628956997e-05,-3.737806212099496e-05,7.475649802261113e-06,-3.737806212099496e-05,-3.737806212099496e-05,3.737806212099496e-05,-3.737806212099496e-05,3.737806212099496e-11,1
121.5,-7.623384337363117e-05,-2.53031883041698e-05,-2.53031883041698e-05,8.129450633765343e-05,0,0,6.402513383562752e-16,293.15,-2.53031883041698e-11,8.129450633765343e-05,1.280502676712551e-10,0.2,5.060662964022264e-06,-5.06063766083396e-06,1,1,-2.53031883041698e-05,2.53031883041698e-05,0,-2.53031883041698e-05,-7.623384337363117e-05,-7.623384337363117e-05,-2.53031883041698e-05,2.53031883041698e-05,2.53031883041698e-11,-2.53031883041698e-05,0,2.53031883041698e-05,-7.623384337363117e-05,-2.53031883041698e-05,5.060662964022264e-06,-2.53031883041698e-05,-2.53031883041698e-05,2.53031883041698e-05,-2.53031883041698e-05,2.53031883041698e-11,1
121.65,-7.90873397568648e-05,-1.303945925517754e-05,-1.303945925517754e-05,8.169524464735956e-05,0,0,1.700274976674353e-16,293.15,-1.303945925517754e-11,8.169524464735956e-05,3.400549953348706e-11,0.2,2.607904890494764e-06,-2.607891851035509e-06,1,1,-1.303945925517754e-05,1.303945925517754e-05,0,-1.303945925517754e-05,-7.90873397568648e-05,-7.90873397568648e-05,-1.303945925517754e-05,1.303945925517754e-05,1.303945925517754e-11,-1.303945925517754e-05,0,1.303945925517754e-05,-7.90873397568648e-05,-1.303945925517754e-05,2.607904890494764e-06,-1.303945925517754e-05,-1.303945925517754e-05,1.303945925517754e-05,-1.303945925517754e-05,1.303945925517754e-11,1
121.8,-8.008889354333746e-05,-8.560168101845792e-07,-8.560168101845792e-07,8.026009776139119e-05,0,0,7.327647793185819e-19,293.15,-8.560168101845792e-13,8.026009776139119e-05,1.465529558637164e-13,0.2,1.712042180537261e-07,-1.712033620369159e-07,1,1,-8.560168101845792e-07,8.560168101845792e-07,0,-8.560168101845792e-07,-8.008889354333746e-05,-8.008889354333746e-05,-8.560168101845792e-07,8.560168101845792e-07,8.560168101845792e-13,-8.560168101845792e-07,0,8.560168101845792e-07,-8.008889354333746e-05,-8.560168101845792e-07,1.712042180537261e-07,-8.560168101845792e-07,-8.560168101845792e-07,8.560168101845792e-07,-8.560168101845792e-07,8.560168101845792e-13,1
121.95,-7.928766966010957e-05,1.09757957578502e-05,1.09757957578502e-05,7.709249953274377e-05,0,0,1.204680925180424e-16,293.15,1.09757957578502e-11,7.709249953274377e-05,2.409361850360849e-11,0.2,-2.195170127365798e-06,2.19515915157004e-06,1,1,1.09757957578502e-05,-1.09757957578502e-05,0,1.09757957578502e-05,-7.928766966010957e-05,-7.928766966010957e-05,1.09757957578502e-05,-1.09757957578502e-05,-1.09757957578502e-11,1.09757957578502e-05,0,-1.09757957578502e-05,-7.928766966010957e-05,1.09757957578502e-05,-2.195170127365798e-06,1.09757957578502e-05,1.09757957578502e-05,-1.09757957578502e-05,1.09757957578502e-05,-1.09757957578502e-11,1
122.1,-7.676074264667513e-05,2.220404822062339e-05,2.220404822062339e-05,7.231991079850223e-05,0,0,4.930197573837686e-16,293.15,2.220404822062339e-11,7.231991079850223e-05,9.86039514767537e-11,0.2,-4.440831848172897e-06,4.440809644124677e-06,1,1,2.220404822062339e-05,-2.220404822062339e-05,0,2.220404822062339e-05,-7.676074264667513e-05,-7.676074264667513e-05,2.220404822062339e-05,-2.220404822062339e-05,-2.220404822062339e-11,2.220404822062339e-05,0,-2.220404822062339e-05,-7.676074264667513e-05,2.220404822062339e-05,-4.440831848172897e-06,2.220404822062339e-05,2.220404822062339e-05,-2.220404822062339e-05,2.220404822062339e-05,-2.220404822062339e-11,1
122.25,-7.259857122720311e-05,3.259761303301476e-05,3.259761303301476e-05,6.607901602298712e-05,0,0,1.062604375450174e-15,293.15,3.259761303301476e-11,6.607901602298712e-05,2.125208750900347e-10,0.2,-6.519555204215985e-06,6.519522606602952e-06,1,1,3.259761303301476e-05,-3.259761303301476e-05,0,3.259761303301476e-05,-7.259857122720311e-05,-7.259857122720311e-05,3.259761303301476e-05,-3.259761303301476e-05,-3.259761303301476e-11,3.259761303301476e-05,0,-3.259761303301476e-05,-7.259857122720311e-05,3.259761303301476e-05,-6.519555204215985e-06,3.259761303301476e-05,3.259761303301476e-05,-3.259761303301476e-05,3.259761303301476e-05,-3.259761303301476e-11,1
122.4,-6.696034189778249e-05,4.195508175045988e-05,4.195508175045988e-05,5.856928359260876e-05,0,0,1.760228884687772e-15,293.15,4.195508175045988e-11,5.856928359260876e-05,3.520457769375544e-10,0.2,-8.391058305173728e-06,8.391016350091977e-06,1,1,4.195508175045988e-05,-4.195508175045988e-05,0,4.195508175045988e-05,-6.696034189778249e-05,-6.696034189778249e-05,4.195508175045988e-05,-4.195508175045988e-05,-4.195508175045988e-11,4.195508175045988e-05,0,-4.195508175045988e-05,-6.696034189778249e-05,4.195508175045988e-05,-8.391058305173728e-06,4.195508175045988e-05,4.195508175045988e-05,-4.195508175045988e-05,4.195508175045988e-05,-4.195508175045988e-11,1
122.55,-6.000875681248051e-05,5.009683838067538e-05,5.009683838067538e-05,4.998933903950705e-05,0,0,2.50969321573951e-15,293.15,5.009683838067538e-11,4.998933903950705e-05,5.01938643147902e-10,0.2,-1.001941777297346e-05,1.001936767613508e-05,1,1,5.009683838067538e-05,-5.009683838067538e-05,0,5.009683838067538e-05,-6.000875681248051e-05,-6.000875681248051e-05,5.009683838067538e-05,-5.009683838067538e-05,-5.009683838067538e-11,5.009683838067538e-05,0,-5.009683838067538e-05,-6.000875681248051e-05,5.009683838067538e-05,-1.001941777297346e-05,5.009683838067538e-05,5.009683838067538e-05,-5.009683838067538e-05,5.009683838067538e-05,-5.009683838067538e-11,1
122.7,-5.193352476816362e-05,5.687835056742494e-05,5.687835056742494e-05,4.055779777632806e-05,0,0,3.235146763270889e-15,293.15,5.687835056742494e-11,4.055779777632806e-05,6.470293526541779e-10,0.2,-1.137572699183556e-05,1.137567011348499e-05,1,1,5.687835056742494e-05,-5.687835056742494e-05,0,5.687835056742494e-05,-5.193352476816362e-05,-5.193352476816362e-05,5.687835056742494e-05,-5.687835056742494e-05,-5.687835056742494e-11,5.687835056742494e-05,0,-5.687835056742494e-05,-5.193352476816362e-05,5.687835056742494e-05,-1.137572699183556e-05,5.687835056742494e-05,5.687835056742494e-05,-5.687835056742494e-05,5.687835056742494e-05,-5.687835056742494e-11,1
122.85,-4.296091943554036e-05,6.220033930604528e-05,6.220033930604528e-05,3.0520789373992e-05,0,0,3.868882209787161e-15,293.15,6.220033930604527e-11,3.0520789373992e-05,7.737764419574323e-10,0.2,-1.244013006154836e-05,1.244006786120906e-05,1,1,6.220033930604528e-05,-6.220033930604528e-05,0,6.220033930604528e-05,-4.296091943554036e-05,-4.296091943554036e-05,6.220033930604528e-05,-6.220033930604528e-05,-6.220033930604527e-11,6.220033930604528e-05,0,-6.220033930604528e-05,-4.296091943554036e-05,6.220033930604528e-05,-1.244013006154836e-05,6.220033930604528e-05,6.220033930604528e-05,-6.220033930604528e-05,6.220033930604528e-05,-6.220033930604527e-11,1
123,-3.330096584714692e-05,6.597270095293363e-05,6.597270095293363e-05,2.010635968385924e-05,0,0,4.35239727102521e-15,293.15,6.597270095293362e-11,2.010635968385924e-05,8.704794542050421e-10,0.2,-1.319460616328768e-05,1.319454019058673e-05,1,1,6.597270095293363e-05,-6.597270095293363e-05,0,6.597270095293363e-05,-3.330096584714692e-05,-3.330096584714692e-05,6.597270095293363e-05,-6.597270095293363e-05,-6.597270095293362e-11,6.597270095293363e-05,0,-6.597270095293363e-05,-3.330096584714692e-05,6.597270095293363e-05,-1.319460616328768e-05,6.597270095293363e-05,6.597270095293363e-05,-6.597270095293363e-05,6.597270095293363e-05,-6.597270095293362e-11,1
123.15,-2.319805481075407e-05,6.817065928417905e-05,6.817065928417905e-05,9.563854783258977e-06,0,0,4.647238787239628e-15,293.15,6.817065928417906e-11,9.563854783258977e-06,9.294477574479257e-10,0.2,-1.36342000274951e-05,1.363413185683581e-05,1,1,6.817065928417905e-05,-6.817065928417905e-05,0,6.817065928417905e-05,-2.319805481075407e-05,-2.319805481075407e-05,6.817065928417905e-05,-6.817065928417905e-05,-6.817065928417906e-11,6.817065928417905e-05,0,-6.817065928417905e-05,-2.319805481075407e-05,6.817065928417905e-05,-1.36342000274951e-05,6.817065928417905e-05,6.817065928417905e-05,-6.817065928417905e-05,6.817065928417905e-05,-6.817065928417906e-11,1
123.3,-1.289138983950262e-05,6.879622102103803e-05,6.879622102103803e-05,-8.679231609260043e-07,0,0,4.732920026775515e-15,293.15,6.879622102103803e-11,-8.679231609260043e-07,9.465840053551031e-10,0.2,-1.375931300042863e-05,1.375924420420761e-05,1,1,6.879622102103803e-05,-6.879622102103803e-05,0,6.879622102103803e-05,-1.289138983950262e-05,-1.289138983950262e-05,6.879622102103803e-05,-6.879622102103803e-05,-6.879622102103803e-11,6.879622102103803e-05,0,-6.879622102103803e-05,-1.289138983950262e-05,6.879622102103803e-05,-1.375931300042863e-05,6.879622102103803e-05,6.879622102103803e-05,-6.879622102103803e-05,6.879622102103803e-05,-6.879622102103803e-11,1
123.45,-2.609004775728815e-06,6.786909256285977e-05,6.786909256285977e-05,-1.09648816059357e-05,0,0,4.606213725306027e-15,293.15,6.786909256285977e-11,-1.09648816059357e-05,9.212427450612056e-10,0.2,-1.357388638166452e-05,1.357381851257196e-05,1,1,6.786909256285977e-05,-6.786909256285977e-05,0,6.786909256285977e-05,-2.609004775728815e-06,-2.609004775728815e-06,6.786909256285977e-05,-6.786909256285977e-05,-6.786909256285977e-11,6.786909256285977e-05,0,-6.786909256285977e-05,-2.609004775728815e-06,6.786909256285977e-05,-1.357388638166452e-05,6.786909256285977e-05,6.786909256285977e-05,-6.786909256285977e-05,6.786909256285977e-05,-6.786909256285977e-11,1
123.6,7.417873305816148e-06,6.547222074943376e-05,6.547222074943376e-05,-2.051238292792365e-05,0,0,4.286611689862585e-15,293.15,6.547222074943376e-11,-2.051238292792365e-05,8.573223379725169e-10,0.2,-1.30945096221075e-05,1.309444414988675e-05,1,1,6.547222074943376e-05,-6.547222074943376e-05,0,6.547222074943376e-05,7.417873305816148e-06,7.417873305816148e-06,6.547222074943376e-05,-6.547222074943376e-05,-6.547222074943376e-11,6.547222074943376e-05,0,-6.547222074943376e-05,7.417873305816148e-06,6.547222074943376e-05,-1.30945096221075e-05,6.547222074943376e-05,6.547222074943376e-05,-6.547222074943376e-05,6.547222074943376e-05,-6.547222074943376e-11,1
123.75,1.697470571043663e-05,6.169533799698668e-05,6.169533799698668e-05,-2.931383500517196e-05,0,0,3.806314730562428e-15,293.15,6.169533799698667e-11,-2.931383500517196e-05,7.612629461124858e-10,0.2,-1.233912929473533e-05,1.233906759939734e-05,1,1,6.169533799698668e-05,-6.169533799698668e-05,0,6.169533799698668e-05,1.697470571043663e-05,1.697470571043663e-05,6.169533799698668e-05,-6.169533799698668e-05,-6.169533799698667e-11,6.169533799698668e-05,0,-6.169533799698668e-05,1.697470571043663e-05,6.169533799698668e-05,-1.233912929473533e-05,6.169533799698668e-05,6.169533799698668e-05,-6.169533799698668e-05,6.169533799698668e-05,-6.169533799698667e-11,1
123.9,2.586488178383137e-05,5.666177268338463e-05,5.666177268338463e-05,-3.719729298228098e-05,0,0,3.210556483623553e-15,293.15,5.666177268338463e-11,-3.719729298228098e-05,6.421112967247106e-10,0.2,-1.133241119844961e-05,1.133235453667693e-05,1,1,5.666177268338463e-05,-5.666177268338463e-05,0,5.666177268338463e-05,2.586488178383137e-05,2.586488178383137e-05,5.666177268338463e-05,-5.666177268338463e-05,-5.666177268338463e-11,5.666177268338463e-05,0,-5.666177268338463e-05,2.586488178383137e-05,5.666177268338463e-05,-1.133241119844961e-05,5.666177268338463e-05,5.666177268338463e-05,-5.666177268338463e-05,5.666177268338463e-05,-5.666177268338463e-11,1
124.05,3.391407857668189e-05,5.053373444116181e-05,5.053373444116181e-05,-4.40208759986487e-05,0,0,2.553658316569863e-15,293.15,5.053373444116181e-11,-4.40208759986487e-05,5.107316633139727e-10,0.2,-1.01067974219668e-05,1.010674688823236e-05,1,1,5.053373444116181e-05,-5.053373444116181e-05,0,5.053373444116181e-05,3.391407857668189e-05,3.391407857668189e-05,5.053373444116181e-05,-5.053373444116181e-05,-5.053373444116181e-11,5.053373444116181e-05,0,-5.053373444116181e-05,3.391407857668189e-05,5.053373444116181e-05,-1.01067974219668e-05,5.053373444116181e-05,5.053373444116181e-05,-5.053373444116181e-05,5.053373444116181e-05,-5.053373444116181e-11,1
124.2,4.096258947739888e-05,4.34632027109121e-05,4.34632027109121e-05,-4.965527348278401e-05,0,0,1.889049989889837e-15,293.15,4.34632027109121e-11,-4.965527348278401e-05,3.778099979779675e-10,0.2,-8.692684005385132e-06,8.692640542182422e-06,1,1,4.34632027109121e-05,-4.34632027109121e-05,0,4.34632027109121e-05,4.096258947739888e-05,4.096258947739888e-05,4.34632027109121e-05,-4.34632027109121e-05,-4.34632027109121e-11,4.34632027109121e-05,0,-4.34632027109121e-05,4.096258947739888e-05,4.34632027109121e-05,-8.692684005385132e-06,4.34632027109121e-05,4.34632027109121e-05,-4.34632027109121e-05,4.34632027109121e-05,-4.34632027109121e-11,1
124.35,4.689056198510048e-05,3.564630723230353e-05,3.564630723230353e-05,-5.401985907786842e-05,0,0,1.270659219299775e-15,293.15,3.564630723230353e-11,-5.401985907786842e-05,2.54131843859955e-10,0.2,-7.129297092767939e-06,7.129261446460707e-06,1,1,3.564630723230353e-05,-3.564630723230353e-05,0,3.564630723230353e-05,4.689056198510048e-05,4.689056198510048e-05,3.564630723230353e-05,-3.564630723230353e-05,-3.564630723230353e-11,3.564630723230353e-05,0,-3.564630723230353e-05,4.689056198510048e-05,3.564630723230353e-05,-7.129297092767939e-06,3.564630723230353e-05,3.564630723230353e-05,-3.564630723230353e-05,3.564630723230353e-05,-3.564630723230353e-11,1
124.5,5.160177091145788e-05,2.728069040390332e-05,2.728069040390332e-05,-5.705793627292894e-05,0,0,7.442360689136229e-16,293.15,2.728069040390332e-11,-5.705793627292894e-05,1.488472137827246e-10,0.2,-5.456165361471069e-06,5.456138080780666e-06,1,1,2.728069040390332e-05,-2.728069040390332e-05,0,2.728069040390332e-05,5.160177091145788e-05,5.160177091145788e-05,2.728069040390332e-05,-2.728069040390332e-05,-2.728069040390332e-11,2.728069040390332e-05,0,-2.728069040390332e-05,5.160177091145788e-05,2.728069040390332e-05,-5.456165361471069e-06,2.728069040390332e-05,2.728069040390332e-05,-2.728069040390332e-05,2.728069040390332e-05,-2.728069040390332e-11,1
124.65,5.502031526592161e-05,1.855997697890104e-05,1.855997697890104e-05,-5.873232922167879e-05,0,0,3.444727454573365e-16,293.15,1.855997697890104e-11,-5.873232922167879e-05,6.889454909146731e-11,0.2,-3.712013955757187e-06,3.711995395780208e-06,1,1,1.855997697890104e-05,-1.855997697890104e-05,0,1.855997697890104e-05,5.502031526592161e-05,5.502031526592161e-05,1.855997697890104e-05,-1.855997697890104e-05,-1.855997697890104e-11,1.855997697890104e-05,0,-1.855997697890104e-05,5.502031526592161e-05,1.855997697890104e-05,-3.712013955757187e-06,1.855997697890104e-05,1.855997697890104e-05,-1.855997697890104e-05,1.855997697890104e-05,-1.855997697890104e-11,1
124.8,5.712069188348629e-05,9.695306836099405e-06,9.695306836099405e-06,-5.905976294601301e-05,0,0,9.399897464611586e-17,293.15,9.695306836099406e-12,-5.905976294601301e-05,1.879979492922317e-11,0.2,-1.939071062526717e-06,1.939061367219881e-06,1,1,9.695306836099405e-06,-9.695306836099405e-06,0,9.695306836099405e-06,5.712069188348629e-05,5.712069188348629e-05,9.695306836099405e-06,-9.695306836099405e-06,-9.695306836099406e-12,9.695306836099405e-06,0,-9.695306836099405e-06,5.712069188348629e-05,9.695306836099405e-06,-1.939071062526717e-06,9.695306836099405e-06,9.695306836099405e-06,-9.695306836099405e-06,9.695306836099405e-06,-9.695306836099406e-12,1
124.95,5.788866634211959e-05,8.852272303497506e-07,8.852272303497506e-07,-5.806571267341677e-05,0,0,7.836272493526904e-19,293.15,8.852272303497506e-13,-5.806571267341677e-05,1.567254498705381e-13,0.2,-1.770463312971805e-07,1.770454460699501e-07,1,1,8.852272303497506e-07,-8.852272303497506e-07,0,8.852272303497506e-07,5.788866634211959e-05,5.788866634211959e-05,8.852272303497506e-07,-8.852272303497506e-07,-8.852272303497506e-13,8.852272303497506e-07,0,-8.852272303497506e-07,5.788866634211959e-05,8.852272303497506e-07,-1.770463312971805e-07,8.852272303497506e-07,8.852272303497506e-07,-8.852272303497506e-07,8.852272303497506e-07,-8.852272303497506e-13,1
125.1,5.734744327840527e-05,-7.677614877632665e-06,-7.677614877632665e-06,-5.581191262526386e-05,0,0,5.894577020924645e-17,293.15,-7.677614877632665e-12,-5.581191262526386e-05,1.178915404184929e-11,0.2,1.535530653141411e-06,-1.535522975526533e-06,1,1,-7.677614877632665e-06,7.677614877632665e-06,0,-7.677614877632665e-06,5.734744327840527e-05,5.734744327840527e-05,-7.677614877632665e-06,7.677614877632665e-06,7.677614877632665e-12,-7.677614877632665e-06,0,7.677614877632665e-06,5.734744327840527e-05,-7.677614877632665e-06,1.535530653141411e-06,-7.677614877632665e-06,-7.677614877632665e-06,7.677614877632665e-06,-7.677614877632665e-06,7.677614877632665e-12,1
125.25,5.555935032061337e-05,-1.580999929076586e-05,-1.580999929076586e-05,-5.23973346524609e-05,0,0,2.499560775740169e-16,293.15,-1.580999929076586e-11,-5.23973346524609e-05,4.999121551480339e-11,0.2,3.162015668152463e-06,-3.161999858153172e-06,1,1,-1.580999929076586e-05,1.580999929076586e-05,0,-1.580999929076586e-05,5.555935032061337e-05,5.555935032061337e-05,-1.580999929076586e-05,1.580999929076586e-05,1.580999929076586e-11,-1.580999929076586e-05,0,1.580999929076586e-05,5.555935032061337e-05,-1.580999929076586e-05,3.162015668152463e-06,-1.580999929076586e-05,-1.580999929076586e-05,1.580999929076586e-05,-1.580999929076586e-05,1.580999929076586e-11,1
125.4,5.2585276581289e-05,-2.334335700721741e-05,-2.334335700721741e-05,-4.791658183648851e-05,0,0,5.449123163664061e-16,293.15,-2.334335700721741e-11,-4.791658183648851e-05,1.089824632732812e-10,0.2,4.668694744800489e-06,-4.668671401443482e-06,1,1,-2.334335700721741e-05,2.334335700721741e-05,0,-2.334335700721741e-05,5.2585276581289e-05,5.2585276581289e-05,-2.334335700721741e-05,2.334335700721741e-05,2.334335700721741e-11,-2.334335700721741e-05,0,2.334335700721741e-05,5.2585276581289e-05,-2.334335700721741e-05,4.668694744800489e-06,-2.334335700721741e-05,-2.334335700721741e-05,2.334335700721741e-05,-2.334335700721741e-05,2.334335700721741e-11,1
125.55,4.853867881747942e-05,-3.013126966714111e-05,-3.013126966714111e-05,-4.251239475278152e-05,0,0,9.078934117539776e-16,293.15,-3.013126966714111e-11,-4.251239475278152e-05,1.815786823507955e-10,0.2,6.026284064697889e-06,-6.026253933428222e-06,1,1,-3.013126966714111e-05,3.013126966714111e-05,0,-3.013126966714111e-05,4.853867881747942e-05,4.853867881747942e-05,-3.013126966714111e-05,3.013126966714111e-05,3.013126966714111e-11,-3.013126966714111e-05,0,3.013126966714111e-05,4.853867881747942e-05,-3.013126966714111e-05,6.026284064697889e-06,-3.013126966714111e-05,-3.013126966714111e-05,3.013126966714111e-05,-3.013126966714111e-05,3.013126966714111e-11,1
125.7,4.354304518196719e-05,-3.604612289039129e-05,-3.604612289039129e-05,-3.633378455776604e-05,0,0,1.299322975429191e-15,293.15,-3.604612289039129e-11,-3.633378455776604e-05,2.598645950858382e-10,0.2,7.209260624201149e-06,-7.209224578078259e-06,1,1,-3.604612289039129e-05,3.604612289039129e-05,0,-3.604612289039129e-05,4.354304518196719e-05,4.354304518196719e-05,-3.604612289039129e-05,3.604612289039129e-05,3.604612289039129e-11,-3.604612289039129e-05,0,3.604612289039129e-05,4.354304518196719e-05,-3.604612289039129e-05,7.209260624201149e-06,-3.604612289039129e-05,-3.604612289039129e-05,3.604612289039129e-05,-3.604612289039129e-05,3.604612289039129e-11,1
125.85,3.772813945024827e-05,-4.097882225519508e-05,-4.097882225519508e-05,-2.953233402038699e-05,0,0,1.679263873422872e-15,293.15,-4.097882225519508e-11,-2.953233402038699e-05,3.358527746845744e-10,0.2,8.195805429861273e-06,-8.195764451039017e-06,1,1,-4.097882225519508e-05,4.097882225519508e-05,0,-4.097882225519508e-05,3.772813945024827e-05,3.772813945024827e-05,-4.097882225519508e-05,4.097882225519508e-05,4.097882225519508e-11,-4.097882225519508e-05,0,4.097882225519508e-05,3.772813945024827e-05,-4.097882225519508e-05,8.195805429861273e-06,-4.097882225519508e-05,-4.097882225519508e-05,4.097882225519508e-05,-4.097882225519508e-05,4.097882225519508e-11,1
126,3.125808218743061e-05,-4.485729799582417e-05,-4.485729799582417e-05,-2.228657773096778e-05,0,0,2.012177183486171e-15,293.15,-4.485729799582417e-11,-2.228657773096778e-05,4.024354366972343e-10,0.2,8.971504456462831e-06,-8.971459599164835e-06,1,1,-4.485729799582417e-05,4.485729799582417e-05,0,-4.485729799582417e-05,3.125808218743061e-05,3.125808218743061e-05,-4.485729799582417e-05,4.485729799582417e-05,4.485729799582417e-11,-4.485729799582417e-05,0,4.485729799582417e-05,3.125808218743061e-05,-4.485729799582417e-05,8.971504456462831e-06,-4.485729799582417e-05,-4.485729799582417e-05,4.485729799582417e-05,-4.485729799582417e-05,4.485729799582417e-11,1
126.15,2.429032361732454e-05,-4.762098830731107e-05,-4.762098830731107e-05,-1.476607833487402e-05,0,0,2.267758527365057e-15,293.15,-4.762098830731107e-11,-1.476607833487402e-05,4.535517054730115e-10,0.2,9.524245282450522e-06,-9.524197661462214e-06,1,1,-4.762098830731107e-05,4.762098830731107e-05,0,-4.762098830731107e-05,2.429032361732454e-05,2.429032361732454e-05,-4.762098830731107e-05,4.762098830731107e-05,4.762098830731107e-11,-4.762098830731107e-05,0,4.762098830731107e-05,2.429032361732454e-05,-4.762098830731107e-05,9.524245282450522e-06,-4.762098830731107e-05,-4.762098830731107e-05,4.762098830731107e-05,-4.762098830731107e-05,4.762098830731107e-11,1
126.3,1.699439042459156e-05,-4.924353773672832e-05,-4.924353773672832e-05,-7.145633633708159e-06,0,0,2.424926008828586e-15,293.15,-4.924353773672832e-11,-7.145633633708159e-06,4.849852017657172e-10,0.2,9.8487567908834e-06,-9.848707547345664e-06,1,1,-4.924353773672832e-05,4.924353773672832e-05,0,-4.924353773672832e-05,1.699439042459156e-05,1.699439042459156e-05,-4.924353773672832e-05,4.924353773672832e-05,4.924353773672832e-11,-4.924353773672832e-05,0,4.924353773672832e-05,1.699439042459156e-05,-4.924353773672832e-05,9.8487567908834e-06,-4.924353773672832e-05,-4.924353773672832e-05,4.924353773672832e-05,-4.924353773672832e-05,4.924353773672832e-11,1
126.45,9.546676141543026e-06,-4.973150127340954e-05,-4.973150127340954e-05,3.996738446401572e-07,0,0,2.473222218907135e-15,293.15,-4.973150127340954e-11,3.996738446401572e-07,4.94644443781427e-10,0.2,9.946349986183183e-06,-9.946300254681909e-06,1,1,-4.973150127340954e-05,4.973150127340954e-05,0,-4.973150127340954e-05,9.546676141543026e-06,9.546676141543026e-06,-4.973150127340954e-05,4.973150127340954e-05,4.973150127340954e-11,-4.973150127340954e-05,0,4.973150127340954e-05,9.546676141543026e-06,-4.973150127340954e-05,9.946349986183183e-06,-4.973150127340954e-05,-4.973150127340954e-05,4.973150127340954e-05,-4.973150127340954e-05,4.973150127340954e-11,1
126.6,2.111279363818076e-06,-4.909476235462181e-05,-4.909476235462181e-05,7.70772220186864e-06,0,0,2.410295690656791e-15,293.15,-4.909476235462181e-11,7.70772220186864e-06,4.820591381313582e-10,0.2,9.819001565686717e-06,-9.818952470924363e-06,1,1,-4.909476235462181e-05,4.909476235462181e-05,0,-4.909476235462181e-05,2.111279363818076e-06,2.111279363818076e-06,-4.909476235462181e-05,4.909476235462181e-05,4.909476235462181e-11,-4.909476235462181e-05,0,4.909476235462181e-05,2.111279363818076e-06,-4.909476235462181e-05,9.819001565686717e-06,-4.909476235462181e-05,-4.909476235462181e-05,4.909476235462181e-05,-4.909476235462181e-05,4.909476235462181e-11,1
126.75,-5.144592595720535e-06,-4.739181871615598e-05,-4.739181871615598e-05,1.462300373077045e-05,0,0,2.245984481224992e-15,293.15,-4.739181871615598e-11,1.462300373077045e-05,4.491968962449985e-10,0.2,9.478411135049912e-06,-9.478363743231197e-06,1,1,-4.739181871615598e-05,4.739181871615598e-05,0,-4.739181871615598e-05,-5.144592595720535e-06,-5.144592595720535e-06,-4.739181871615598e-05,4.739181871615598e-05,4.739181871615598e-11,-4.739181871615598e-05,0,4.739181871615598e-05,-5.144592595720535e-06,-4.739181871615598e-05,9.478411135049912e-06,-4.739181871615598e-05,-4.739181871615598e-05,4.739181871615598e-05,-4.739181871615598e-05,4.739181871615598e-11,1
126.9,-1.206523853984569e-05,-4.469320297242899e-05,-4.469320297242899e-05,2.100392382753446e-05,0,0,1.997482391934735e-15,293.15,-4.469320297242898e-11,2.100392382753446e-05,3.99496478386947e-10,0.2,8.938685287688769e-06,-8.938640594485797e-06,1,1,-4.469320297242899e-05,4.469320297242899e-05,0,-4.469320297242899e-05,-1.206523853984569e-05,-1.206523853984569e-05,-4.469320297242899e-05,4.469320297242899e-05,4.469320297242898e-11,-4.469320297242899e-05,0,4.469320297242899e-05,-1.206523853984569e-05,-4.469320297242899e-05,8.938685287688769e-06,-4.469320297242899e-05,-4.469320297242899e-05,4.469320297242899e-05,-4.469320297242899e-05,4.469320297242898e-11,1
127.05,-1.850777935899463e-05,-4.108046375243062e-05,-4.108046375243062e-05,2.67239131899445e-05,0,0,1.687604502114766e-15,293.15,-4.108046375243061e-11,2.67239131899445e-05,3.375209004229531e-10,0.2,8.216133830949876e-06,-8.216092750486123e-06,1,1,-4.108046375243062e-05,4.108046375243062e-05,0,-4.108046375243062e-05,-1.850777935899463e-05,-1.850777935899463e-05,-4.108046375243062e-05,4.108046375243062e-05,4.108046375243061e-11,-4.108046375243062e-05,0,4.108046375243062e-05,-1.850777935899463e-05,-4.108046375243062e-05,8.216133830949876e-06,-4.108046375243062e-05,-4.108046375243062e-05,4.108046375243062e-05,-4.108046375243062e-05,4.108046375243061e-11,1
