"time","plant.h1","plant.h2","der(plant.h1)","der(plant.h2)","controller.activeWaitDuration","controller.waitElapsed","controller_state_id","shutSchedule.combiTimeTable.y[1]","startSchedule.combiTimeTable.y[1]","stopSchedule.combiTimeTable.y[1]","time_s","u1Real.y","u2Real.y","u3Real.y","valve1_open_cmd","valve2_open_cmd","valve3_open_cmd","wait_remaining_s","controller.storedWaitRemaining","controller.tEnter","controller.mode","controller.resumeMode","controller.shutButton","controller.shutPulse","controller.startButton","controller.startPulse","controller.stopButton","controller.stopPulse","controller.valve1","controller.valve2","controller.valve3","controller.controller_state_id","controller.level1","controller.level2","controller.wait_remaining_s","plant.tank1_level_m","plant.tank2_level_m","plant.u1","plant.u2","plant.u3","shutSchedule.realToBoolean.u","startSchedule.realToBoolean.u","stopSchedule.realToBoolean.u","tank1_level_m","tank2_level_m","valve1CmdReal.y","valve2CmdReal.y","valve3CmdReal.y","shutSchedule.realToBoolean.y","shutSchedule.y","startSchedule.realToBoolean.y","startSchedule.y","stopSchedule.realToBoolean.y","stopSchedule.y","u1Real.u","u2Real.u","u3Real.u","valve1CmdReal.u","valve2CmdReal.u","valve3CmdReal.u"
9,0.05,0.05,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0.05,0.05,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.9,0.05,0.05,0,0,0,9.9,0,0,0,0,9.9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0.05,0.05,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.8,0.05,0.05,0,0,0,10.8,0,0,0,0,10.8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0.05,0.05,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.7,0.05,0.05,0,0,0,11.7,0,0,0,0,11.7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0.05,0.05,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.6,0.05,0.05,0,0,0,12.6,0,0,0,0,12.6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0.05,0.05,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.5,0.05,0.05,0,0,0,13.5,0,0,0,0,13.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0.05,0.05,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.4,0.05,0.05,0,0,0,14.4,0,0,0,0,14.4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0.05,0.05,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.3,0.05,0.05,0,0,0,15.3,0,0,0,0,15.3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0.05,0.05,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.2,0.05,0.05,0,0,0,16.2,0,0,0,0,16.2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0.05,0.05,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.1,0.05,0.05,0,0,0,17.1,0,0,0,0,17.1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0.05,0.05,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.05,0.05,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0.05,0.05,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.9,0.05,0.05,0,0,0,18.9,0,0,0,0,18.9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0.05,0.05,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.8,0.05,0.05,0,0,0,19.8,0,0,0,0,19.8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0.05,0.05,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.00000000210057,0.05,0.05,0,0,0,20.00000000210057,0,0,0,0,20.00000000210057,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0.05,0.05,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.00000000210057,0.05,0.05,0.005,0,0,0,1,0,1,0,20.00000000210057,1,0,0,1,0,0,0,0,20.00000000210057,2,1,0,0,1,0,0,0,1,0,0,1,0.05,0.05,0,0.05,0.05,1,0,0,0,1,0,0.05,0.05,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
20.20000000212004,0.05100000000009731,0.05,0.005,0,0,0.2000000000194646,1,0,1,0,20.20000000212004,1,0,0,1,0,0,0,0,20.00000000210057,2,1,0,0,1,0,0,0,1,0,0,1,0.05100000000009731,0.05,0,0.05100000000009731,0.05,1,0,0,0,1,0,0.05100000000009731,0.05,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
20.20000000212004,0.05100000000009731,0.05,0.005,0,0,0.2000000000194646,1,0,0,0,20.20000000212004,1,0,0,1,0,0,0,0,20.00000000210057,2,1,0,0,0,0,0,0,1,0,0,1,0.05100000000009731,0.05,0,0.05100000000009731,0.05,1,0,0,0,0,0,0.05100000000009731,0.05,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
20.7,0.0534999999894971,0.05,0.005,0,0,0.6999999978994254,1,0,0,0,20.7,1,0,0,1,0,0,0,0,20.00000000210057,2,1,0,0,0,0,0,0,1,0,0,1,0.0534999999894971,0.05,0,0.0534999999894971,0.05,1,0,0,0,0,0,0.0534999999894971,0.05,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
21.6,0.05799999998949713,0.05,0.005,0,0,1.599999997899427,1,0,0,0,21.6,1,0,0,1,0,0,0,0,20.00000000210057,2,1,0,0,0,0,0,0,1,0,0,1,0.05799999998949713,0.05,0,0.05799999998949713,0.05,1,0,0,0,0,0,0.05799999998949713,0.05,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
22.5,0.06249999998949713,0.05,0.005,0,0,2.499999997899426,1,0,0,0,22.5,1,0,0,1,0,0,0,0,20.00000000210057,2,1,0,0,0,0,0,0,1,0,0,1,0.06249999998949713,0.05,0,0.06249999998949713,0.05,1,0,0,0,0,0,0.06249999998949713,0.05,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
23.4,0.06699999998949711,0.05,0.005,0,0,3.399999997899425,1,0,0,0,23.4,1,0,0,1,0,0,0,0,20.00000000210057,2,1,0,0,0,0,0,0,1,0,0,1,0.06699999998949711,0.05,0,0.06699999998949711,0.05,1,0,0,0,0,0,0.06699999998949711,0.05,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24.3,0.07149999998949713,0.05,0.005,0,0,4.299999997899427,1,0,0,0,24.3,1,0,0,1,0,0,0,0,20.00000000210057,2,1,0,0,0,0,0,0,1,0,0,1,0.07149999998949713,0.05,0,0.07149999998949713,0.05,1,0,0,0,0,0,0.07149999998949713,0.05,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
25.2,0.07599999998949714,0.05,0.005,0,0,5.199999997899425,1,0,0,0,25.2,1,0,0,1,0,0,0,0,20.00000000210057,2,1,0,0,0,0,0,0,1,0,0,1,0.07599999998949714,0.05,0,0.07599999998949714,0.05,1,0,0,0,0,0,0.07599999998949714,0.05,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
26.1,0.08049999998949714,0.05,0.005,0,0,6.099999997899427,1,0,0,0,26.1,1,0,0,1,0,0,0,0,20.00000000210057,2,1,0,0,0,0,0,0,1,0,0,1,0.08049999998949714,0.05,0,0.08049999998949714,0.05,1,0,0,0,0,0,0.08049999998949714,0.05,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27,0.08499999998949713,0.05,0.005,0,0,6.999999997899426,1,0,0,0,27,1,0,0,1,0,0,0,0,20.00000000210057,2,1,0,0,0,0,0,0,1,0,0,1,0.08499999998949713,0.05,0,0.08499999998949713,0.05,1,0,0,0,0,0,0.08499999998949713,0.05,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27.9,0.08949999998949712,0.05,0.005,0,0,7.899999997899425,1,0,0,0,27.9,1,0,0,1,0,0,0,0,20.00000000210057,2,1,0,0,0,0,0,0,1,0,0,1,0.08949999998949712,0.05,0,0.08949999998949712,0.05,1,0,0,0,0,0,0.08949999998949712,0.05,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
28.8,0.09399999998949714,0.05,0.005,0,0,8.799999997899427,1,0,0,0,28.8,1,0,0,1,0,0,0,0,20.00000000210057,2,1,0,0,0,0,0,0,1,0,0,1,0.09399999998949714,0.05,0,0.09399999998949714,0.05,1,0,0,0,0,0,0.09399999998949714,0.05,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29.7,0.09849999998949713,0.05,0.005,0,0,9.699999997899425,1,0,0,0,29.7,1,0,0,1,0,0,0,0,20.00000000210057,2,1,0,0,0,0,0,0,1,0,0,1,0.09849999998949713,0.05,0,0.09849999998949713,0.05,1,0,0,0,0,0,0.09849999998949713,0.05,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30.6,0.1029999999894971,0.05,0.005,0,0,10.59999999789943,1,0,0,0,30.6,1,0,0,1,0,0,0,0,20.00000000210057,2,1,0,0,0,0,0,0,1,0,0,1,0.1029999999894971,0.05,0,0.1029999999894971,0.05,1,0,0,0,0,0,0.1029999999894971,0.05,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31.5,0.1074999999894971,0.05,0.005,0,0,11.49999999789943,1,0,0,0,31.5,1,0,0,1,0,0,0,0,20.00000000210057,2,1,0,0,0,0,0,0,1,0,0,1,0.1074999999894971,0.05,0,0.1074999999894971,0.05,1,0,0,0,0,0,0.1074999999894971,0.05,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32.4,0.1119999999894971,0.05,0.005,0,0,12.39999999789942,1,0,0,0,32.4,1,0,0,1,0,0,0,0,20.00000000210057,2,1,0,0,0,0,0,0,1,0,0,1,0.1119999999894971,0.05,0,0.1119999999894971,0.05,1,0,0,0,0,0,0.1119999999894971,0.05,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33.3,0.1164999999894971,0.05,0.005,0,0,13.29999999789942,1,0,0,0,33.3,1,0,0,1,0,0,0,0,20.00000000210057,2,1,0,0,0,0,0,0,1,0,0,1,0.1164999999894971,0.05,0,0.1164999999894971,0.05,1,0,0,0,0,0,0.1164999999894971,0.05,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34.2,0.1209999999894971,0.05,0.005,0,0,14.19999999789943,1,0,0,0,34.2,1,0,0,1,0,0,0,0,20.00000000210057,2,1,0,0,0,0,0,0,1,0,0,1,0.1209999999894971,0.05,0,0.1209999999894971,0.05,1,0,0,0,0,0,0.1209999999894971,0.05,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35.1,0.1254999999894971,0.05,0.005,0,0,15.09999999789943,1,0,0,0,35.1,1,0,0,1,0,0,0,0,20.00000000210057,2,1,0,0,0,0,0,0,1,0,0,1,0.1254999999894971,0.05,0,0.1254999999894971,0.05,1,0,0,0,0,0,0.1254999999894971,0.05,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36,0.1299999999894971,0.05,0.005,0,0,15.99999999789943,1,0,0,0,36,1,0,0,1,0,0,0,0,20.00000000210057,2,1,0,0,0,0,0,0,1,0,0,1,0.1299999999894971,0.05,0,0.1299999999894971,0.05,1,0,0,0,0,0,0.1299999999894971,0.05,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36.9,0.1344999999894971,0.05,0.005,0,0,16.89999999789942,1,0,0,0,36.9,1,0,0,1,0,0,0,0,20.00000000210057,2,1,0,0,0,0,0,0,1,0,0,1,0.1344999999894971,0.05,0,0.1344999999894971,0.05,1,0,0,0,0,0,0.1344999999894971,0.05,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
