"time","fanRotor.fan_speed_rad_s","der(fanRotor.fan_speed_rad_s)","aerodynamicLoad.T_aero_Nm","bearingFriction.T_friction_Nm","fanRotor.domega_dt","motor_on_cmd","motor_torque_Nm","torque_balance_residual_Nm","motorCommand.motor_on_cmd","aerodynamicLoad.omega_rad_s","bearingFriction.omega_rad_s","fanRotor.T_aero_Nm","fanRotor.T_friction_Nm","fanRotor.motor_torque_Nm","fan_speed_rad_s","motorCommand.motor_torque_Nm"
9.720000000000001,24.96843100714836,0.04733355725125982,0.2493690187834912,0.2496843100714836,0.04733355725125982,1,0.5,0.0009466711450251963,1,24.96843100714836,24.96843100714836,0.2493690187834912,0.2496843100714836,0.5,24.96843100714836,0.5
9.779999999999999,24.97114501375981,0.04326582715566407,0.2494232333192886,0.2497114501375981,0.04326582715566407,1,0.5,0.0008653165431132814,1,24.97114501375981,24.97114501375981,0.2494232333192886,0.2497114501375981,0.5,24.97114501375981,0.5
9.84,24.97362657597845,0.03954622488242521,0.2494728097425669,0.2497362657597846,0.03954622488242521,1,0.5,0.0007909244976485041,1,24.97362657597845,24.97362657597845,0.2494728097425669,0.2497362657597846,0.5,24.97362657597845,0.5
9.9,24.97589420164634,0.03614707574020187,0.2495181164687325,0.2497589420164634,0.03614707574020187,1,0.5,0.0007229415148040375,1,24.97589420164634,24.97589420164634,0.2495181164687325,0.2497589420164634,0.5,24.97589420164634,0.5
9.960000000000001,24.9779670494989,0.03303971673350031,0.249559535170341,0.249779670494989,0.03303971673350031,1,0.5,0.0006607943346700063,1,24.9779670494989,24.9779670494989,0.249559535170341,0.249779670494989,0.5,24.9779670494989,0.5
10.02,24.97986220739167,0.03019857829866662,0.2495974063601099,0.2497986220739167,0.03019857829866662,1,0.5,0.0006039715659733325,1,24.97986220739167,24.97986220739167,0.2495974063601099,0.2497986220739167,0.5,24.97986220739167,0.5
10.08,24.981594083725,0.02760209885742521,0.2496320171856015,0.24981594083725,0.02760209885742521,1,0.5,0.0005520419771485041,1,24.981594083725,24.981594083725,0.2496320171856015,0.24981594083725,0.5,24.981594083725,0.5
10.14,24.98317687214259,0.02522903143349908,0.2496636506499041,0.2498317687214259,0.02522903143349908,1,0.5,0.0005045806286699817,1,24.98317687214259,24.98317687214259,0.2496636506499041,0.2498317687214259,0.5,24.98317687214259,0.5
10.2,24.98462378791147,0.02305958957483645,0.2496925703293886,0.2498462378791147,0.02305958957483645,1,0.5,0.000461191791496729,1,24.98462378791147,24.98462378791147,0.2496925703293886,0.2498462378791147,0.5,24.98462378791147,0.5
10.26,24.98594625854323,0.02107666203217673,0.2497190041739242,0.2498594625854323,0.02107666203217673,1,0.5,0.0004215332406435346,1,24.98594625854323,24.98594625854323,0.2497190041739242,0.2498594625854323,0.5,24.98594625854323,0.5
10.32,24.98715457876225,0.01926483175968829,0.2497431575771837,0.2498715457876225,0.01926483175968829,1,0.5,0.0003852966351937659,1,24.98715457876225,24.98715457876225,0.2497431575771837,0.2498715457876225,0.5,24.98715457876225,0.5
10.38,24.98825911501503,0.01760857050984443,0.2497652374396528,0.2498825911501504,0.01760857050984443,1,0.5,0.0003521714101968887,1,24.98825911501503,24.98825911501503,0.2497652374396528,0.2498825911501504,0.5,24.98825911501503,0.5
10.44,24.9892689577317,0.01609426029708233,0.2497854252167413,0.249892689577317,0.01609426029708233,1,0.5,0.0003218852059416466,1,24.9892689577317,24.9892689577317,0.2497854252167413,0.249892689577317,0.5,24.9892689577317,0.5
10.5,24.99019149123572,0.01471083900953657,0.2498038683074521,0.2499019149123572,0.01471083900953657,1,0.5,0.0002942167801907314,1,24.99019149123572,24.99019149123572,0.2498038683074521,0.2499019149123572,0.5,24.99019149123572,0.5
10.56,24.99103477680326,0.01344622729057415,0.249820727686156,0.2499103477680326,0.01344622729057415,1,0.5,0.0002689245458114831,1,24.99103477680326,24.99103477680326,0.249820727686156,0.2499103477680326,0.5,24.99103477680326,0.5
10.62,24.99180594238953,0.01228974356409646,0.2498361457048227,0.2499180594238953,0.01228974356409646,1,0.5,0.0002457948712819291,1,24.99180594238953,24.99180594238953,0.2498361457048227,0.2499180594238953,0.5,24.99180594238953,0.5
10.68,24.99251046984691,0.0112331733683968,0.249850231834163,0.2499251046984691,0.0112331733683968,1,0.5,0.000224663467367936,1,24.99251046984691,24.99251046984691,0.249850231834163,0.2499251046984691,0.5,24.99251046984691,0.5
10.74,24.99315446895023,0.01026735934874651,0.2498631081235228,0.2499315446895023,0.01026735934874651,1,0.5,0.0002053471869749302,1,24.99315446895023,24.99315446895023,0.2498631081235228,0.2499315446895023,0.5,24.99315446895023,0.5
10.8,24.99374328317458,0.009384292308013686,0.2498748813220939,0.2499374328317459,0.009384292308013686,1,0.5,0.0001876858461602737,1,24.99374328317458,24.99374328317458,0.2498748813220939,0.2499374328317459,0.5,24.99374328317458,0.5
10.86,24.9942814560329,0.008577161915744591,0.2498856422013561,0.249942814560329,0.008577161915744591,1,0.5,0.0001715432383148918,1,24.9942814560329,24.9942814560329,0.2498856422013561,0.249942814560329,0.5,24.9942814560329,0.5
10.92,24.99477327821402,0.007839536306555872,0.2498954764917287,0.2499477327821402,0.007839536306555872,1,0.5,0.0001567907261311174,1,24.99477327821402,24.99477327821402,0.2498954764917287,0.2499477327821402,0.5,24.99477327821402,0.5
10.98,24.99522287520549,0.007165230773335807,0.2499044666324784,0.2499522287520549,0.007165230773335807,1,0.5,0.0001433046154667161,1,24.99522287520549,24.99522287520549,0.2499044666324784,0.2499522287520549,0.5,24.99522287520549,0.5
11.04,24.99563385300835,0.006548839222685066,0.2499126846854628,0.2499563385300835,0.006548839222685066,1,0.5,0.0001309767844537013,1,24.99563385300835,24.99563385300835,0.2499126846854628,0.2499563385300835,0.5,24.99563385300835,0.5
11.1,24.99600936472305,0.005985634412020158,0.2499201936645291,0.2499600936472305,0.005985634412020158,1,0.5,0.0001197126882404032,1,24.99600936472305,24.99600936472305,0.2499201936645291,0.2499600936472305,0.5,24.99600936472305,0.5
11.16,24.99635259618039,0.005470839658316962,0.2499270572450297,0.2499635259618039,0.005470839658316962,1,0.5,0.0001094167931663392,1,24.99635259618039,24.99635259618039,0.2499270572450297,0.2499635259618039,0.5,24.99635259618039,0.5
11.22,24.99666638786765,0.005000195939125485,0.249933332202541,0.2499666638786765,0.005000195939125485,1,0.5,0.0001000039187825097,1,24.99666638786765,24.99666638786765,0.249933332202541,0.2499666638786765,0.5,24.99666638786765,0.5
11.28,24.99695304371212,0.004570248752969186,0.2499390645878194,0.2499695304371212,0.004570248752969186,1,0.5,9.140497505938372e-05,1,24.99695304371212,24.99695304371212,0.2499390645878194,0.2499695304371212,0.5,24.99695304371212,0.5
11.34,24.99721504435809,0.004177278343303614,0.249944303989553,0.2499721504435809,0.004177278343303614,1,0.5,8.354556686607228e-05,1,24.99721504435809,24.99721504435809,0.249944303989553,0.2499721504435809,0.5,24.99721504435809,0.5
11.4,24.99745460309351,0.003817965778819821,0.2499490946534884,0.2499745460309351,0.003817965778819821,1,0.5,7.635931557639641e-05,1,24.99745460309351,24.99745460309351,0.2499490946534884,0.2499745460309351,0.5,24.99745460309351,0.5
11.46,24.99767347935637,0.003489672711473601,0.2499534717522068,0.2499767347935637,0.003489672711473601,1,0.5,6.979345422947203e-05,1,24.99767347935637,24.99767347935637,0.2499534717522068,0.2499767347935637,0.5,24.99767347935637,0.5
11.52,24.99787351092532,0.003189643172894774,0.2499574720272888,0.2499787351092533,0.003189643172894774,1,0.5,6.379286345789548e-05,1,24.99787351092532,24.99787351092532,0.2499574720272888,0.2499787351092533,0.5,24.99787351092532,0.5
11.58,24.99805639566425,0.002915330951663853,0.2499611294243242,0.2499805639566425,0.002915330951663853,1,0.5,5.830661903327705e-05,1,24.99805639566425,24.99805639566425,0.2499611294243242,0.2499805639566425,0.5,24.99805639566425,0.5
11.64,24.99822357082843,0.002664580643345349,0.2499644726788488,0.2499822357082843,0.002664580643345349,1,0.5,5.329161286690698e-05,1,24.99822357082843,24.99822357082843,0.2499644726788488,0.2499822357082843,0.5,24.99822357082843,0.5
11.7,24.99837633003303,0.002435452224379409,0.2499675276551822,0.2499837633003303,0.002435452224379409,1,0.5,4.870904448758817e-05,1,24.99837633003303,24.99837633003303,0.2499675276551822,0.2499837633003303,0.5,24.99837633003303,0.5
11.76,24.99851597851254,0.00222598818478692,0.2499703204511788,0.2499851597851254,0.00222598818478692,1,0.5,4.45197636957384e-05,1,24.99851597851254,24.99851597851254,0.2499703204511788,0.2499851597851254,0.5,24.99851597851254,0.5
11.82,24.99864365260282,0.002034484302199102,0.2499728737879278,0.2499864365260282,0.002034484302199102,1,0.5,4.068968604398204e-05,1,24.99864365260282,24.99864365260282,0.2499728737879278,0.2499864365260282,0.5,24.99864365260282,0.5
11.88,24.9987603106219,0.001859503330552126,0.2499752068271699,0.249987603106219,0.001859503330552126,1,0.5,3.719006661104252e-05,1,24.9987603106219,24.9987603106219,0.2499752068271699,0.249987603106219,0.5,24.9987603106219,0.5
11.94,24.99886694286591,0.001699560024764901,0.2499773393708456,0.2499886694286591,0.001699560024764901,1,0.5,3.399120049529802e-05,1,24.99886694286591,24.99886694286591,0.2499773393708456,0.2499886694286591,0.5,24.99886694286591,0.5
12,24.99896443226751,0.001553330150720622,0.2499792890743105,0.2499896443226751,0.001553330150720622,1,0.5,3.106660301441244e-05,1,24.99896443226751,24.99896443226751,0.2499792890743105,0.2499896443226751,0.5,24.99896443226751,0.5
12.06,24.99905349960904,0.001419732669179219,0.249981070350526,0.2499905349960904,0.001419732669179219,1,0.5,2.839465338358438e-05,1,24.99905349960904,24.99905349960904,0.249981070350526,0.2499905349960904,0.5,24.99905349960904,0.5
12.12,24.99913490351067,0.001297629766162933,0.2499826983695701,0.2499913490351067,0.001297629766162933,1,0.5,2.595259532325866e-05,1,24.99913490351067,24.99913490351067,0.2499826983695701,0.2499913490351067,0.5,24.99913490351067,0.5
12.18,24.99920932310491,0.001186002839237421,0.2499841867121662,0.2499920932310491,0.001186002839237421,1,0.5,2.372005678474842e-05,1,24.99920932310491,24.99920932310491,0.2499841867121662,0.2499920932310491,0.5,24.99920932310491,0.5
12.24,24.99927729444999,0.001084047878954775,0.2499855460979211,0.2499927729444999,0.001084047878954775,1,0.5,2.168095757909549e-05,1,24.99927729444999,24.99927729444999,0.2499855460979211,0.2499927729444999,0.5,24.99927729444999,0.5
12.3,24.99933933825335,0.0009909838904892387,0.2499867869396566,0.2499933933825335,0.0009909838904892387,1,0.5,1.981967780978477e-05,1,24.99933933825335,24.99933933825335,0.2499867869396566,0.2499933933825335,0.5,24.99933933825335,0.5
12.36,24.99939595828838,0.000906055270104289,0.2499879193117141,0.2499939595828838,0.000906055270104289,1,0.5,1.812110540208578e-05,1,24.99939595828838,24.99939595828838,0.2499879193117141,0.2499939595828838,0.5,24.99939595828838,0.5
12.42,24.99944759937514,0.0008285948343650373,0.2499889521095613,0.2499944759937514,0.0008285948343650373,1,0.5,1.657189668730075e-05,1,24.99944759937514,24.99944759937514,0.2499889521095613,0.2499944759937514,0.5,24.99944759937514,0.5
12.48,24.99949467204392,0.0007579868269963486,0.2499898935430209,0.2499949467204392,0.0007579868269963486,1,0.5,1.515973653992697e-05,1,24.99949467204392,24.99949467204392,0.2499898935430209,0.2499949467204392,0.5,24.99949467204392,0.5
12.54,24.99953755881941,0.0006936574938540274,0.2499907512619289,0.2499953755881941,0.0006936574938540274,1,0.5,1.387314987708055e-05,1,24.99953755881941,24.99953755881941,0.2499907512619289,0.2499953755881941,0.5,24.99953755881941,0.5
12.6,24.99957662280976,0.0006350622003908901,0.2499915325278946,0.2499957662280976,0.0006350622003908901,1,0.5,1.27012440078178e-05,1,24.99957662280976,24.99957662280976,0.2499915325278946,0.2499957662280976,0.5,24.99957662280976,0.5
12.66,24.99961222317102,0.0005816622360516055,0.2499922445235688,0.2499961222317102,0.0005816622360516055,1,0.5,1.163324472103211e-05,1,24.99961222317102,24.99961222317102,0.2499922445235688,0.2499961222317102,0.5,24.99961222317102,0.5
12.72,24.99964469394355,0.0005329565598247155,0.249992893929368,0.2499964469394355,0.0005329565598247155,1,0.5,1.065913119649431e-05,1,24.99964469394355,24.99964469394355,0.249992893929368,0.2499964469394355,0.5,24.99964469394355,0.5
12.78,24.99967437382304,0.0004884371447855251,0.2499934875188738,0.2499967437382304,0.0004884371447855251,1,0.5,9.768742895710503e-06,1,24.99967437382304,24.99967437382304,0.2499934875188738,0.2499967437382304,0.5,24.99967437382304,0.5
12.84,24.9997016060211,0.0004475891875729832,0.2499940321560376,0.249997016060211,0.0004475891875729832,1,0.5,8.951783751459663e-06,1,24.9997016060211,24.9997016060211,0.2499940321560376,0.249997016060211,0.5,24.9997016060211,0.5
12.9,24.99972674464605,0.0004098815375538911,0.2499945349227884,0.2499972674464605,0.0004098815375538911,1,0.5,8.197630751077822e-06,1,24.99972674464605,24.99972674464605,0.2499945349227884,0.2499972674464605,0.5,24.99972674464605,0.5
12.96,24.99975000653056,0.0003749889542215001,0.2499950001556099,0.2499975000653056,0.0003749889542215001,1,0.5,7.499779084430003e-06,1,24.99975000653056,24.99975000653056,0.2499950001556099,0.2499975000653056,0.5,24.99975000653056,0.5
13.02,24.9997712025156,0.0003431951796348254,0.2499954240712513,0.249997712025156,0.0003431951796348254,1,0.5,6.863903592696508e-06,1,24.9997712025156,24.9997712025156,0.2499954240712513,0.249997712025156,0.5,24.9997712025156,0.5
13.08,24.99979076080949,0.0003138579101502614,0.2499958152337021,0.2499979076080949,0.0003138579101502614,1,0.5,6.277158203005229e-06,1,24.99979076080949,24.99979076080949,0.2499958152337021,0.2499979076080949,0.5,24.99979076080949,0.5
13.14,24.99980883529054,0.0002867463333042219,0.2499961767204285,0.2499980883529054,0.0002867463333042219,1,0.5,5.734926666084439e-06,1,24.99980883529054,24.99980883529054,0.2499961767204285,0.2499980883529054,0.5,24.99980883529054,0.5
13.2,24.99982555451342,0.000261667621245798,0.2499965111024409,0.2499982555451342,0.000261667621245798,1,0.5,5.23335242491596e-06,1,24.99982555451342,24.99982555451342,0.2499965111024409,0.2499982555451342,0.5,24.99982555451342,0.5
13.26,24.99984102170898,0.0002384669310406817,0.2499968204442893,0.2499984102170899,0.0002384669310406817,1,0.5,4.769338620813635e-06,1,24.99984102170898,24.99984102170898,0.2499968204442893,0.2499984102170899,0.5,24.99984102170898,0.5
13.32,24.99985531478441,0.000217027404710024,0.2499971063040617,0.2499985531478441,0.000217027404710024,1,0.5,4.34054809420048e-06,1,24.99985531478441,24.99985531478441,0.2499971063040617,0.2499985531478441,0.5,24.99985531478441,0.5
13.38,24.99986848632315,0.0001972701693581103,0.2499973697333813,0.2499986848632315,0.0001972701693581103,1,0.5,3.945403387162205e-06,1,24.99986848632315,24.99986848632315,0.2499973697333813,0.2499986848632315,0.5,24.99986848632315,0.5
13.44,24.99988070631612,0.0001789402412064045,0.2499976141320147,0.2499988070631612,0.0001789402412064045,1,0.5,3.57880482412809e-06,1,24.99988070631612,24.99988070631612,0.2499976141320147,0.2499988070631612,0.5,24.99988070631612,0.5
13.5,24.99989218851728,0.0001617169916132144,0.2499978437749949,0.2499989218851728,0.0001617169916132144,1,0.5,3.234339832264288e-06,1,24.99989218851728,24.99989218851728,0.2499978437749949,0.2499989218851728,0.5,24.99989218851728,0.5
13.56,24.99990277676981,0.0001458346562399626,0.2499980555391771,0.2499990277676981,0.0001458346562399626,1,0.5,2.916693124799252e-06,1,24.99990277676981,24.99990277676981,0.2499980555391771,0.2499990277676981,0.5,24.99990277676981,0.5
13.62,24.99991246705411,0.0001312992655988499,0.2499982493441469,0.2499991246705411,0.0001312992655988499,1,0.5,2.625985311976997e-06,1,24.99991246705411,24.99991246705411,0.2499982493441469,0.2499991246705411,0.5,24.99991246705411,0.5
13.68,24.99992123362967,0.0001181494314050902,0.2499984246750752,0.2499992123362967,0.0001181494314050902,1,0.5,2.362988628101803e-06,1,24.99992123362967,24.99992123362967,0.2499984246750752,0.2499992123362967,0.5,24.99992123362967,0.5
13.74,24.99992902903514,0.0001064563465463797,0.2499985805827176,0.2499992902903515,0.0001064563465463797,1,0.5,2.129126930927594e-06,1,24.99992902903514,24.99992902903514,0.2499985805827176,0.2499992902903515,0.5,24.99992902903514,0.5
13.8,24.99993578408827,9.632378512730577e-05,0.2499987156834148,0.2499993578408826,9.632378512730577e-05,1,0.5,1.926475702546115e-06,1,24.99993578408827,24.99993578408827,0.2499987156834148,0.2499993578408826,0.5,24.99993578408827,0.5
13.86,24.99994180780188,8.728822944864545e-05,0.2499988361573922,0.2499994180780188,8.728822944864545e-05,1,0.5,1.745764588972909e-06,1,24.99994180780188,24.99994180780188,0.2499988361573922,0.2499994180780188,0.5,24.99994180780188,0.5
13.92,24.99994806564104,7.790148450065315e-05,0.2499989613138996,0.2499994806564104,7.790148450065315e-05,1,0.5,1.558029690013063e-06,1,24.99994806564104,24.99994806564104,0.2499989613138996,0.2499994806564104,0.5,24.99994806564104,0.5
13.98,24.99995381629967,6.92755078357532e-05,0.2499990763268466,0.2499995381629967,6.92755078357532e-05,1,0.5,1.385510156715064e-06,1,24.99995381629967,24.99995381629967,0.2499990763268466,0.2499995381629967,0.5,24.99995381629967,0.5
14.04,24.99995907952475,6.138067937949687e-05,0.2499991815911649,0.2499995907952475,6.138067937949687e-05,1,0.5,1.227613587589937e-06,1,24.99995907952475,24.99995907952475,0.2499991815911649,0.2499995907952475,0.5,24.99995907952475,0.5
14.1,24.99996386736556,5.41989255489761e-05,0.2499992773478334,0.2499996386736556,5.41989255489761e-05,1,0.5,1.083978510979522e-06,1,24.99996386736556,24.99996386736556,0.2499992773478334,0.2499996386736556,0.5,24.99996386736556,0.5
14.16,24.99996818417359,4.77237193693969e-05,0.2499993636838767,0.2499996818417359,4.77237193693969e-05,1,0.5,9.54474387387938e-07,1,24.99996818417359,24.99996818417359,0.2499993636838767,0.2499996818417359,0.5,24.99996818417359,0.5
14.22,24.99997202660266,4.196008036444487e-05,0.2499994405323661,0.2499997202660266,4.196008036444487e-05,1,0.5,8.392016072888975e-07,1,24.99997202660266,24.99997202660266,0.2499994405323661,0.2499997202660266,0.5,24.99997202660266,0.5
14.28,24.99997539757821,3.690362058161867e-05,0.2499995079518063,0.2499997539757821,3.690362058161867e-05,1,0.5,7.380724116323734e-07,1,24.99997539757821,24.99997539757821,0.2499995079518063,0.2499997539757821,0.5,24.99997539757821,0.5
14.34,24.99997839502548,3.240745244798005e-05,0.2499995679006962,0.2499997839502548,3.240745244798005e-05,1,0.5,6.481490489596009e-07,1,24.99997839502548,24.99997839502548,0.2499995679006962,0.2499997839502548,0.5,24.99997839502548,0.5
14.4,24.99998101455974,2.847815318701707e-05,0.2499996202913389,0.2499998101455974,2.847815318701707e-05,1,0.5,5.695630637403415e-07,1,24.99998101455974,24.99998101455974,0.2499996202913389,0.2499998101455974,0.5,24.99998101455974,0.5
14.46,24.9999832800413,2.507993245998152e-05,0.2499996656009378,0.249999832800413,2.507993245998152e-05,1,0.5,5.015986491996305e-07,1,24.9999832800413,24.9999832800413,0.2499996656009378,0.249999832800413,0.5,24.9999832800413,0.5
14.52,24.99998521533047,2.217699992951294e-05,0.2499997043066967,0.2499998521533047,2.217699992951294e-05,1,0.5,4.435399985902588e-07,1,24.99998521533047,24.99998521533047,0.2499997043066967,0.2499998521533047,0.5,24.99998521533047,0.5
14.58,24.99998684428754,1.973356523188308e-05,0.24999973688582,0.2499998684428754,1.973356523188308e-05,1,0.5,3.946713046376615e-07,1,24.99998684428754,24.99998684428754,0.24999973688582,0.2499998684428754,0.5,24.99998684428754,0.5
14.64,24.99998819077282,1.771383797422033e-05,0.2499997638155123,0.2499998819077282,1.771383797422033e-05,1,0.5,3.542767594844065e-07,1,24.99998819077282,24.99998819077282,0.2499997638155123,0.2499998819077282,0.5,24.99998819077282,0.5
14.7,24.99998928821248,1.60676789817682e-05,0.2499997857642955,0.2499998928821248,1.60676789817682e-05,1,0.5,3.213535796353639e-07,1,24.99998928821248,24.99998928821248,0.2499997857642955,0.2499998928821248,0.5,24.99998928821248,0.5
14.76,24.99999029197935,1.456202909366766e-05,0.2499998058396247,0.2499999029197935,1.456202909366766e-05,1,0.5,2.912405818733532e-07,1,24.99999029197935,24.99999029197935,0.2499998058396247,0.2499999029197935,0.5,24.99999029197935,0.5
14.82,24.99999114316343,1.328525328359031e-05,0.2499998228633,0.2499999114316343,1.328525328359031e-05,1,0.5,2.657050656718063e-07,1,24.99999114316343,24.99999114316343,0.2499998228633,0.2499999114316343,0.5,24.99999114316343,0.5
14.88,24.99999187275122,1.219087184811674e-05,0.2499998374550508,0.2499999187275122,1.219087184811674e-05,1,0.5,2.438174369623347e-07,1,24.99999187275122,24.99999187275122,0.2499998374550508,0.2499999187275122,0.5,24.99999187275122,0.5
14.94,24.99999251172918,1.123240510186863e-05,0.2499998502346061,0.2499999251172918,1.123240510186863e-05,1,0.5,2.246481020373725e-07,1,24.99999251172918,24.99999251172918,0.2499998502346061,0.2499999251172918,0.5,24.99999251172918,0.5
15,24.99999309108381,1.036337333726323e-05,0.2499998618216952,0.2499999309108381,1.036337333726323e-05,1,0.5,2.072674667452645e-07,1,24.99999309108381,24.99999309108381,0.2499998618216952,0.2499999309108381,0.5,24.99999309108381,0.5
15.06,24.99999364180156,9.537296850881116e-06,0.2499998728360474,0.2499999364180156,9.537296850881116e-06,1,0.5,1.907459370176223e-07,1,24.99999364180156,24.99999364180156,0.2499998728360474,0.2499999364180156,0.5,24.99999364180156,0.5
15.12,24.99999419486893,8.707695932363979e-06,0.2499998838973921,0.2499999419486893,8.707695932363979e-06,1,0.5,1.741539186472796e-07,1,24.99999419486893,24.99999419486893,0.2499998838973921,0.2499999419486893,0.5,24.99999419486893,0.5
15.18,24.99999440123979,8.398139690612982e-06,0.2499998880248083,0.2499999440123979,8.398139690612982e-06,1,0.5,1.679627938122596e-07,1,24.99999440123979,24.99999440123979,0.2499998880248083,0.2499999440123979,0.5,24.99999440123979,0.5
15.24,24.99999450979557,8.235306042658763e-06,0.2499998901959234,0.2499999450979557,8.235306042658763e-06,1,0.5,1.647061208531753e-07,1,24.99999450979557,24.99999450979557,0.2499998901959234,0.2499999450979557,0.5,24.99999450979557,0.5
15.3,24.99999454050846,8.189236712363712e-06,0.2499998908101811,0.2499999454050846,8.189236712363712e-06,1,0.5,1.637847342472742e-07,1,24.99999454050846,24.99999454050846,0.2499998908101811,0.2499999454050846,0.5,24.99999454050846,0.5
15.36,24.99999450529218,8.242061130814271e-06,0.2499998901058556,0.2499999450529218,8.242061130814271e-06,1,0.5,1.648412226162854e-07,1,24.99999450529218,24.99999450529218,0.2499998901058556,0.2499999450529218,0.5,24.99999450529218,0.5
15.42,24.99999441606044,8.375908711055757e-06,0.2499998883212213,0.2499999441606044,8.375908711055757e-06,1,0.5,1.675181742211151e-07,1,24.99999441606044,24.99999441606044,0.2499998883212213,0.2499999441606044,0.5,24.99999441606044,0.5
15.48,24.99999428472698,8.572908868909046e-06,0.2499998856945528,0.2499999428472698,8.572908868909046e-06,1,0.5,1.714581773781809e-07,1,24.99999428472698,24.99999428472698,0.2499998856945528,0.2499999428472698,0.5,24.99999428472698,0.5
15.54,24.99999412320552,8.815191027133906e-06,0.2499998824641242,0.2499999412320552,8.815191027133906e-06,1,0.5,1.763038205426781e-07,1,24.99999412320552,24.99999412320552,0.2499998824641242,0.2499999412320552,0.5,24.99999412320552,0.5
15.6,24.99999394340977,9.084884609877886e-06,0.2499998788682101,0.2499999394340977,9.084884609877886e-06,1,0.5,1.816976921975577e-07,1,24.99999394340977,24.99999394340977,0.2499998788682101,0.2499999394340977,0.5,24.99999394340977,0.5
15.66,24.99999375725346,9.364119030186302e-06,0.2499998751450848,0.2499999375725346,9.364119030186302e-06,1,0.5,1.87282380603726e-07,1,24.99999375725346,24.99999375725346,0.2499998751450848,0.2499999375725346,0.5,24.99999375725346,0.5
15.72,24.99999357665031,9.635023710818924e-06,0.2499998715330227,0.2499999357665031,9.635023710818924e-06,1,0.5,1.927004742163785e-07,1,24.99999357665031,24.99999357665031,0.2499998715330227,0.2499999357665031,0.5,24.99999357665031,0.5
15.78,24.99999341351404,9.879728074535521e-06,0.2499998682702981,0.2499999341351404,9.879728074535521e-06,1,0.5,1.975945614907104e-07,1,24.99999341351404,24.99999341351404,0.2499998682702981,0.2499999341351404,0.5,24.99999341351404,0.5
